Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:01.390000,GAS,10,0 days 00:01:39.330000,1.0,1.0,,,,0 days 00:00:39.238000,0 days 00:00:36.292000,,0 days 01:03:25.164000,0 days 01:04:01.581000,292.0,262.0,211.0,301.0,False,HARD,1.0,True,AlphaTauri,0 days 01:02:21.871000,,1,12.0,,,False,False
0 days 01:05:34.204000,GAS,10,0 days 00:01:32.814000,2.0,1.0,,,0 days 00:00:18.899000,0 days 00:00:38.961000,0 days 00:00:34.954000,0 days 01:04:20.302000,0 days 01:04:59.263000,0 days 01:05:34.217000,287.0,284.0,211.0,305.0,True,HARD,2.0,True,AlphaTauri,0 days 01:04:01.390000,,1,12.0,,,False,True
0 days 01:07:05.737000,GAS,10,0 days 00:01:31.533000,3.0,1.0,,,0 days 00:00:18.581000,0 days 00:00:38.489000,0 days 00:00:34.463000,0 days 01:05:52.798000,0 days 01:06:31.287000,0 days 01:07:05.750000,285.0,296.0,212.0,310.0,True,HARD,3.0,True,AlphaTauri,0 days 01:05:34.204000,,1,12.0,,,False,True
0 days 01:08:37.176000,GAS,10,0 days 00:01:31.439000,4.0,1.0,,,0 days 00:00:18.507000,0 days 00:00:38.592000,0 days 00:00:34.340000,0 days 01:07:24.257000,0 days 01:08:02.849000,0 days 01:08:37.189000,285.0,295.0,212.0,299.0,True,HARD,4.0,True,AlphaTauri,0 days 01:07:05.737000,,1,12.0,,,False,True
0 days 01:10:08.543000,GAS,10,0 days 00:01:31.367000,5.0,1.0,,,0 days 00:00:18.400000,0 days 00:00:38.837000,0 days 00:00:34.130000,0 days 01:08:55.589000,0 days 01:09:34.426000,0 days 01:10:08.556000,284.0,300.0,211.0,301.0,True,HARD,5.0,True,AlphaTauri,0 days 01:08:37.176000,,1,12.0,,,False,True
0 days 01:11:39.329000,GAS,10,0 days 00:01:30.786000,6.0,1.0,,,0 days 00:00:18.379000,0 days 00:00:38.327000,0 days 00:00:34.080000,0 days 01:10:26.935000,0 days 01:11:05.262000,0 days 01:11:39.342000,283.0,297.0,210.0,303.0,True,HARD,6.0,True,AlphaTauri,0 days 01:10:08.543000,,1,12.0,,,False,True
0 days 01:13:10.086000,GAS,10,0 days 00:01:30.757000,7.0,1.0,,,0 days 00:00:18.277000,0 days 00:00:38.236000,0 days 00:00:34.244000,0 days 01:11:57.619000,0 days 01:12:35.855000,0 days 01:13:10.099000,281.0,314.0,210.0,304.0,True,HARD,7.0,True,AlphaTauri,0 days 01:11:39.329000,,1,12.0,,,False,True
0 days 01:14:41.221000,GAS,10,0 days 00:01:31.135000,8.0,1.0,,,0 days 00:00:18.324000,0 days 00:00:38.531000,0 days 00:00:34.280000,0 days 01:13:28.423000,0 days 01:14:06.954000,0 days 01:14:41.234000,286.0,301.0,212.0,300.0,False,HARD,8.0,True,AlphaTauri,0 days 01:13:10.086000,,1,12.0,,,False,True
0 days 01:16:12.586000,GAS,10,0 days 00:01:31.365000,9.0,1.0,,,0 days 00:00:18.531000,0 days 00:00:38.849000,0 days 00:00:33.985000,0 days 01:14:59.765000,0 days 01:15:38.614000,0 days 01:16:12.599000,284.0,296.0,210.0,299.0,False,HARD,9.0,True,AlphaTauri,0 days 01:14:41.221000,,1,12.0,,,False,True
0 days 01:17:43.466000,GAS,10,0 days 00:01:30.880000,10.0,1.0,,,0 days 00:00:18.326000,0 days 00:00:38.568000,0 days 00:00:33.986000,0 days 01:16:30.925000,0 days 01:17:09.493000,0 days 01:17:43.479000,284.0,300.0,212.0,299.0,False,HARD,10.0,True,AlphaTauri,0 days 01:16:12.586000,,1,12.0,,,False,True
0 days 01:19:14.192000,GAS,10,0 days 00:01:30.726000,11.0,1.0,,,0 days 00:00:18.363000,0 days 00:00:38.506000,0 days 00:00:33.857000,0 days 01:18:01.842000,0 days 01:18:40.348000,0 days 01:19:14.205000,281.0,304.0,211.0,301.0,True,HARD,11.0,True,AlphaTauri,0 days 01:17:43.466000,,1,12.0,,,False,True
0 days 01:20:44.739000,GAS,10,0 days 00:01:30.547000,12.0,1.0,,,0 days 00:00:18.396000,0 days 00:00:38.500000,0 days 00:00:33.651000,0 days 01:19:32.601000,0 days 01:20:11.101000,0 days 01:20:44.752000,285.0,303.0,210.0,301.0,True,HARD,12.0,True,AlphaTauri,0 days 01:19:14.192000,,1,12.0,,,False,True
