Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:39.589000,HAM,44,0 days 00:01:39.041000,1.0,1.0,,,,0 days 00:00:33.700000,0 days 00:00:32.027000,,0 days 00:34:09.529000,0 days 00:34:40.553000,282.0,284.0,151.0,316.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:33:01.144000,,16,5.0,,,False,False
0 days 00:36:25.593000,HAM,44,0 days 00:01:46.004000,2.0,1.0,,,0 days 00:00:37.047000,0 days 00:00:41.599000,0 days 00:00:27.358000,0 days 00:35:17.407000,0 days 00:35:59.006000,0 days 00:36:26.364000,194.0,218.0,160.0,284.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:34:39.589000,,67,5.0,,,False,False
0 days 00:37:52.075000,HAM,44,0 days 00:01:26.482000,3.0,1.0,,,0 days 00:00:32.916000,0 days 00:00:32.198000,0 days 00:00:21.368000,0 days 00:36:59.280000,0 days 00:37:31.478000,0 days 00:37:52.846000,272.0,291.0,249.0,257.0,True,MEDIUM,6.0,False,Mercedes,0 days 00:36:25.593000,,71,5.0,,,False,False
0 days 00:39:13.350000,HAM,44,0 days 00:01:21.275000,4.0,1.0,,,0 days 00:00:28.300000,0 days 00:00:31.769000,0 days 00:00:21.206000,0 days 00:38:21.146000,0 days 00:38:52.915000,0 days 00:39:14.121000,279.0,284.0,246.0,352.0,True,MEDIUM,7.0,False,Mercedes,0 days 00:37:52.075000,,1,4.0,,,False,True
0 days 00:40:35.332000,HAM,44,0 days 00:01:21.982000,5.0,1.0,,,0 days 00:00:28.804000,0 days 00:00:31.763000,0 days 00:00:21.415000,0 days 00:39:42.925000,0 days 00:40:14.688000,0 days 00:40:36.103000,284.0,284.0,248.0,329.0,False,MEDIUM,8.0,False,Mercedes,0 days 00:39:13.350000,,12,4.0,,,False,True
0 days 00:41:56.973000,HAM,44,0 days 00:01:21.641000,6.0,1.0,,,0 days 00:00:28.771000,0 days 00:00:31.733000,0 days 00:00:21.137000,0 days 00:41:04.874000,0 days 00:41:36.607000,0 days 00:41:57.744000,288.0,282.0,247.0,330.0,False,MEDIUM,9.0,False,Mercedes,0 days 00:40:35.332000,,1,4.0,,,False,True
0 days 00:43:18.803000,HAM,44,0 days 00:01:21.830000,7.0,1.0,,,0 days 00:00:28.686000,0 days 00:00:31.811000,0 days 00:00:21.333000,0 days 00:42:26.430000,0 days 00:42:58.241000,0 days 00:43:19.574000,290.0,282.0,247.0,332.0,False,MEDIUM,10.0,False,Mercedes,0 days 00:41:56.973000,,1,4.0,,,False,True
0 days 00:44:40.618000,HAM,44,0 days 00:01:21.815000,8.0,1.0,,,0 days 00:00:28.750000,0 days 00:00:31.810000,0 days 00:00:21.255000,0 days 00:43:48.324000,0 days 00:44:20.134000,0 days 00:44:41.389000,285.0,282.0,247.0,334.0,False,MEDIUM,11.0,False,Mercedes,0 days 00:43:18.803000,,1,4.0,,,False,True
0 days 00:46:02.472000,HAM,44,0 days 00:01:21.854000,9.0,1.0,,,0 days 00:00:28.680000,0 days 00:00:31.781000,0 days 00:00:21.393000,0 days 00:45:10.069000,0 days 00:45:41.850000,0 days 00:46:03.243000,282.0,282.0,247.0,334.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:44:40.618000,,1,4.0,,,False,True
0 days 00:47:24.098000,HAM,44,0 days 00:01:21.626000,10.0,1.0,,,0 days 00:00:28.424000,0 days 00:00:31.859000,0 days 00:00:21.343000,0 days 00:46:31.667000,0 days 00:47:03.526000,0 days 00:47:24.869000,284.0,290.0,246.0,350.0,False,MEDIUM,13.0,False,Mercedes,0 days 00:46:02.472000,,1,4.0,,,False,True
0 days 00:48:46.225000,HAM,44,0 days 00:01:22.127000,11.0,1.0,,,0 days 00:00:28.984000,0 days 00:00:31.954000,0 days 00:00:21.189000,0 days 00:47:53.853000,0 days 00:48:25.807000,0 days 00:48:46.996000,280.0,282.0,247.0,324.0,False,MEDIUM,14.0,False,Mercedes,0 days 00:47:24.098000,,1,4.0,,,False,True
0 days 00:50:07.841000,HAM,44,0 days 00:01:21.616000,12.0,1.0,,,0 days 00:00:28.727000,0 days 00:00:31.751000,0 days 00:00:21.138000,0 days 00:49:15.723000,0 days 00:49:47.474000,0 days 00:50:08.612000,278.0,281.0,248.0,330.0,False,MEDIUM,15.0,False,Mercedes,0 days 00:48:46.225000,,1,4.0,,,False,True
0 days 00:51:28.937000,HAM,44,0 days 00:01:21.096000,13.0,1.0,,,0 days 00:00:28.503000,0 days 00:00:31.538000,0 days 00:00:21.055000,0 days 00:50:37.115000,0 days 00:51:08.653000,0 days 00:51:29.708000,290.0,282.0,248.0,332.0,True,MEDIUM,16.0,False,Mercedes,0 days 00:50:07.841000,,1,4.0,,,False,True
0 days 00:52:50.363000,HAM,44,0 days 00:01:21.426000,14.0,1.0,,,0 days 00:00:28.609000,0 days 00:00:31.548000,0 days 00:00:21.269000,0 days 00:51:58.317000,0 days 00:52:29.865000,0 days 00:52:51.134000,294.0,283.0,246.0,334.0,False,MEDIUM,17.0,False,Mercedes,0 days 00:51:28.937000,,1,3.0,,,False,True
0 days 00:54:11.023000,HAM,44,0 days 00:01:20.660000,15.0,1.0,,,0 days 00:00:28.245000,0 days 00:00:31.228000,0 days 00:00:21.187000,0 days 00:53:19.379000,0 days 00:53:50.607000,0 days 00:54:11.794000,295.0,284.0,246.0,344.0,True,MEDIUM,18.0,False,Mercedes,0 days 00:52:50.363000,,1,3.0,,,False,True
