Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:52.538000,VER,33,0 days 00:01:35.298000,1.0,1.0,,,,0 days 00:00:37.475000,0 days 00:00:25.546000,,0 days 00:34:27.046000,0 days 00:34:52.658000,297.0,257.0,245.0,305.0,False,HARD,4.0,False,Red Bull Racing,0 days 00:33:17.072000,,12,3.0,,,False,False
0 days 00:36:24.506000,VER,33,0 days 00:01:31.968000,2.0,1.0,,,0 days 00:00:29.202000,0 days 00:00:37.476000,0 days 00:00:25.290000,0 days 00:35:21.745000,0 days 00:35:59.221000,0 days 00:36:24.511000,287.0,258.0,248.0,305.0,True,HARD,5.0,False,Red Bull Racing,0 days 00:34:52.538000,,1,3.0,,,False,True
0 days 00:37:56.478000,VER,33,0 days 00:01:31.972000,3.0,1.0,,,0 days 00:00:29.072000,0 days 00:00:37.527000,0 days 00:00:25.373000,0 days 00:36:53.583000,0 days 00:37:31.110000,0 days 00:37:56.483000,289.0,259.0,247.0,304.0,False,HARD,6.0,False,Red Bull Racing,0 days 00:36:24.506000,,1,3.0,,,False,True
0 days 00:39:28.603000,VER,33,0 days 00:01:32.125000,4.0,1.0,,,0 days 00:00:29.030000,0 days 00:00:37.655000,0 days 00:00:25.440000,0 days 00:38:25.513000,0 days 00:39:03.168000,0 days 00:39:28.608000,289.0,259.0,246.0,301.0,False,HARD,7.0,False,Red Bull Racing,0 days 00:37:56.478000,,1,3.0,,,False,True
0 days 00:41:00.854000,VER,33,0 days 00:01:32.251000,5.0,1.0,,,0 days 00:00:29.169000,0 days 00:00:37.646000,0 days 00:00:25.436000,0 days 00:39:57.777000,0 days 00:40:35.423000,0 days 00:41:00.859000,287.0,258.0,247.0,300.0,False,HARD,8.0,False,Red Bull Racing,0 days 00:39:28.603000,,1,3.0,,,False,True
0 days 00:42:32.899000,VER,33,0 days 00:01:32.045000,6.0,1.0,,,0 days 00:00:29.020000,0 days 00:00:37.444000,0 days 00:00:25.581000,0 days 00:41:29.879000,0 days 00:42:07.323000,0 days 00:42:32.904000,288.0,258.0,245.0,299.0,False,HARD,9.0,False,Red Bull Racing,0 days 00:41:00.854000,,1,3.0,,,False,True
0 days 00:44:05.058000,VER,33,0 days 00:01:32.159000,7.0,1.0,,,0 days 00:00:29.235000,0 days 00:00:37.506000,0 days 00:00:25.418000,0 days 00:43:02.139000,0 days 00:43:39.645000,0 days 00:44:05.063000,286.0,257.0,248.0,300.0,False,HARD,10.0,False,Red Bull Racing,0 days 00:42:32.899000,,1,3.0,,,False,True
0 days 00:45:37.228000,VER,33,0 days 00:01:32.170000,8.0,1.0,,,0 days 00:00:29.176000,0 days 00:00:37.592000,0 days 00:00:25.402000,0 days 00:44:34.239000,0 days 00:45:11.831000,0 days 00:45:37.233000,288.0,259.0,248.0,304.0,False,HARD,11.0,False,Red Bull Racing,0 days 00:44:05.058000,,1,3.0,,,False,True
0 days 00:47:09.677000,VER,33,0 days 00:01:32.449000,9.0,1.0,,,0 days 00:00:29.262000,0 days 00:00:37.667000,0 days 00:00:25.520000,0 days 00:46:06.495000,0 days 00:46:44.162000,0 days 00:47:09.682000,287.0,259.0,249.0,301.0,False,HARD,12.0,False,Red Bull Racing,0 days 00:45:37.228000,,1,3.0,,,False,True
0 days 00:48:42.037000,VER,33,0 days 00:01:32.360000,10.0,1.0,,,0 days 00:00:29.196000,0 days 00:00:37.624000,0 days 00:00:25.540000,0 days 00:47:38.878000,0 days 00:48:16.502000,0 days 00:48:42.042000,292.0,260.0,248.0,304.0,False,HARD,13.0,False,Red Bull Racing,0 days 00:47:09.677000,,1,3.0,,,False,True
0 days 00:50:14.597000,VER,33,0 days 00:01:32.560000,11.0,1.0,,,0 days 00:00:29.221000,0 days 00:00:37.793000,0 days 00:00:25.546000,0 days 00:49:11.263000,0 days 00:49:49.056000,0 days 00:50:14.602000,305.0,259.0,246.0,305.0,False,HARD,14.0,False,Red Bull Racing,0 days 00:48:42.037000,,1,3.0,,,False,True
0 days 00:51:47.539000,VER,33,0 days 00:01:32.942000,12.0,1.0,,,0 days 00:00:29.158000,0 days 00:00:38.291000,0 days 00:00:25.493000,0 days 00:50:43.760000,0 days 00:51:22.051000,0 days 00:51:47.544000,319.0,253.0,248.0,318.0,False,HARD,15.0,False,Red Bull Racing,0 days 00:50:14.597000,,1,3.0,,,False,True
0 days 00:53:20.127000,VER,33,0 days 00:01:32.588000,13.0,1.0,,,0 days 00:00:29.176000,0 days 00:00:37.910000,0 days 00:00:25.502000,0 days 00:52:16.720000,0 days 00:52:54.630000,0 days 00:53:20.132000,315.0,259.0,249.0,330.0,False,HARD,16.0,False,Red Bull Racing,0 days 00:51:47.539000,,1,3.0,,,False,True
