Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:58:10.045000,RUS,63,0 days 00:01:43.267000,1.0,1.0,,,,0 days 00:00:33.383000,0 days 00:00:37.566000,,0 days 00:57:33.060000,0 days 00:58:10.705000,173.0,206.0,305.0,307.0,False,MEDIUM,2.0,False,Mercedes,0 days 00:56:26.961000,,1,1.0,,,False,False
0 days 00:59:49.122000,RUS,63,0 days 00:01:39.077000,2.0,1.0,,,0 days 00:00:28.738000,0 days 00:00:33.235000,0 days 00:00:37.104000,0 days 00:58:38.841000,0 days 00:59:12.076000,0 days 00:59:49.180000,175.0,205.0,317.0,318.0,True,MEDIUM,3.0,False,Mercedes,0 days 00:58:10.045000,,1,1.0,,,False,True
0 days 01:01:27.986000,RUS,63,0 days 00:01:38.864000,3.0,1.0,,,0 days 00:00:28.368000,0 days 00:00:33.152000,0 days 00:00:37.344000,0 days 01:00:17.548000,0 days 01:00:50.700000,0 days 01:01:28.044000,178.0,207.0,312.0,320.0,True,MEDIUM,4.0,False,Mercedes,0 days 00:59:49.122000,,1,1.0,,,False,True
0 days 01:03:06.734000,RUS,63,0 days 00:01:38.748000,4.0,1.0,,,0 days 00:00:28.229000,0 days 00:00:32.970000,0 days 00:00:37.549000,0 days 01:01:56.273000,0 days 01:02:29.243000,0 days 01:03:06.792000,179.0,206.0,312.0,300.0,True,MEDIUM,5.0,False,Mercedes,0 days 01:01:27.986000,,1,1.0,,,False,True
0 days 01:04:44.870000,RUS,63,0 days 00:01:38.136000,5.0,1.0,,,0 days 00:00:28.341000,0 days 00:00:32.594000,0 days 00:00:37.201000,0 days 01:03:35.133000,0 days 01:04:07.727000,0 days 01:04:44.928000,180.0,206.0,308.0,315.0,True,MEDIUM,6.0,False,Mercedes,0 days 01:03:06.734000,,1,1.0,,,False,True
0 days 01:06:23.200000,RUS,63,0 days 00:01:38.330000,6.0,1.0,,,0 days 00:00:28.217000,0 days 00:00:33.033000,0 days 00:00:37.080000,0 days 01:05:13.145000,0 days 01:05:46.178000,0 days 01:06:23.258000,177.0,206.0,312.0,321.0,False,MEDIUM,7.0,False,Mercedes,0 days 01:04:44.870000,,1,1.0,,,False,True
0 days 01:08:01.698000,RUS,63,0 days 00:01:38.498000,7.0,1.0,,,0 days 00:00:28.127000,0 days 00:00:33.232000,0 days 00:00:37.139000,0 days 01:06:51.385000,0 days 01:07:24.617000,0 days 01:08:01.756000,178.0,205.0,312.0,321.0,False,MEDIUM,8.0,False,Mercedes,0 days 01:06:23.200000,,1,1.0,,,False,True
0 days 01:09:40.051000,RUS,63,0 days 00:01:38.353000,8.0,1.0,,,0 days 00:00:28.106000,0 days 00:00:33.174000,0 days 00:00:37.073000,0 days 01:08:29.862000,0 days 01:09:03.036000,0 days 01:09:40.109000,177.0,204.0,318.0,323.0,False,MEDIUM,9.0,False,Mercedes,0 days 01:08:01.698000,,1,1.0,,,False,True
0 days 01:11:18.802000,RUS,63,0 days 00:01:38.751000,9.0,1.0,,,0 days 00:00:28.174000,0 days 00:00:33.293000,0 days 00:00:37.284000,0 days 01:10:08.283000,0 days 01:10:41.576000,0 days 01:11:18.860000,178.0,205.0,310.0,321.0,False,MEDIUM,10.0,False,Mercedes,0 days 01:09:40.051000,,1,1.0,,,False,True
0 days 01:12:57.483000,RUS,63,0 days 00:01:38.681000,10.0,1.0,,,0 days 00:00:28.296000,0 days 00:00:33.247000,0 days 00:00:37.138000,0 days 01:11:47.156000,0 days 01:12:20.403000,0 days 01:12:57.541000,177.0,205.0,314.0,321.0,False,MEDIUM,11.0,False,Mercedes,0 days 01:11:18.802000,,1,1.0,,,False,True
