Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:35:40.227000,GAS,10,0 days 00:01:59.586000,1.0,1.0,,,,0 days 00:00:45.209000,0 days 00:00:38.906000,,0 days 00:35:01.439000,0 days 00:35:40.563000,299.0,264.0,239.0,226.0,False,HARD,1.0,True,Toro Rosso,0 days 00:33:40.429000,,1,10.0,,,False,False
0 days 00:37:31.060000,GAS,10,0 days 00:01:50.833000,2.0,1.0,,,0 days 00:00:29.936000,0 days 00:00:42.990000,0 days 00:00:37.907000,0 days 00:36:10.168000,0 days 00:36:53.158000,0 days 00:37:31.065000,297.0,256.0,240.0,283.0,True,HARD,2.0,True,Toro Rosso,0 days 00:35:40.227000,,1,10.0,,,False,True
0 days 00:39:21.703000,GAS,10,0 days 00:01:50.643000,3.0,1.0,,,0 days 00:00:29.573000,0 days 00:00:43.077000,0 days 00:00:37.993000,0 days 00:38:00.638000,0 days 00:38:43.715000,0 days 00:39:21.708000,307.0,265.0,242.0,282.0,True,HARD,3.0,True,Toro Rosso,0 days 00:37:31.060000,,1,10.0,,,False,True
0 days 00:41:11.735000,GAS,10,0 days 00:01:50.032000,4.0,1.0,,,0 days 00:00:29.580000,0 days 00:00:42.656000,0 days 00:00:37.796000,0 days 00:39:51.288000,0 days 00:40:33.944000,0 days 00:41:11.740000,309.0,268.0,243.0,284.0,True,HARD,4.0,True,Toro Rosso,0 days 00:39:21.703000,,1,10.0,,,False,True
0 days 00:43:01.492000,GAS,10,0 days 00:01:49.757000,5.0,1.0,,,0 days 00:00:29.388000,0 days 00:00:42.594000,0 days 00:00:37.775000,0 days 00:41:41.128000,0 days 00:42:23.722000,0 days 00:43:01.497000,301.0,269.0,243.0,284.0,True,HARD,5.0,True,Toro Rosso,0 days 00:41:11.735000,,1,10.0,,,False,True
0 days 00:44:50.750000,GAS,10,0 days 00:01:49.258000,6.0,1.0,,,0 days 00:00:29.487000,0 days 00:00:42.372000,0 days 00:00:37.399000,0 days 00:43:30.984000,0 days 00:44:13.356000,0 days 00:44:50.755000,293.0,262.0,241.0,284.0,True,HARD,6.0,True,Toro Rosso,0 days 00:43:01.492000,,1,10.0,,,False,True
0 days 00:46:39.751000,GAS,10,0 days 00:01:49.001000,7.0,1.0,,,0 days 00:00:29.441000,0 days 00:00:42.381000,0 days 00:00:37.179000,0 days 00:45:20.196000,0 days 00:46:02.577000,0 days 00:46:39.756000,292.0,264.0,242.0,283.0,True,HARD,7.0,True,Toro Rosso,0 days 00:44:50.750000,,1,10.0,,,False,True
0 days 00:48:29.608000,GAS,10,0 days 00:01:49.857000,8.0,1.0,,,0 days 00:00:29.337000,0 days 00:00:42.958000,0 days 00:00:37.562000,0 days 00:47:09.093000,0 days 00:47:52.051000,0 days 00:48:29.613000,313.0,273.0,243.0,295.0,False,HARD,8.0,True,Toro Rosso,0 days 00:46:39.751000,,1,10.0,,,False,True
0 days 00:50:19.148000,GAS,10,0 days 00:01:49.540000,9.0,1.0,,,0 days 00:00:29.453000,0 days 00:00:42.812000,0 days 00:00:37.275000,0 days 00:48:59.066000,0 days 00:49:41.878000,0 days 00:50:19.153000,309.0,273.0,244.0,284.0,False,HARD,9.0,True,Toro Rosso,0 days 00:48:29.608000,,1,10.0,,,False,True
0 days 00:52:09.229000,GAS,10,0 days 00:01:50.081000,10.0,1.0,,,0 days 00:00:29.242000,0 days 00:00:43.384000,0 days 00:00:37.455000,0 days 00:50:48.395000,0 days 00:51:31.779000,0 days 00:52:09.234000,316.0,261.0,243.0,295.0,False,HARD,10.0,True,Toro Rosso,0 days 00:50:19.148000,,1,10.0,,,False,True
