Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:43.329000,HAM,44,0 days 00:01:25.855000,1.0,1.0,,,,0 days 00:00:31.106000,0 days 00:00:28.380000,,0 days 00:34:14.980000,0 days 00:34:43.510000,268.0,257.0,274.0,276.0,False,SOFT,4.0,False,Mercedes,0 days 00:33:17.322000,,1,1.0,,,False,False
0 days 00:36:07.959000,HAM,44,0 days 00:01:24.630000,2.0,1.0,,,0 days 00:00:24.014000,0 days 00:00:31.689000,0 days 00:00:28.927000,0 days 00:35:07.357000,0 days 00:35:39.046000,0 days 00:36:07.973000,261.0,253.0,274.0,294.0,True,SOFT,5.0,False,Mercedes,0 days 00:34:43.329000,,1,1.0,,,False,True
0 days 00:37:32.996000,HAM,44,0 days 00:01:25.037000,3.0,1.0,,,0 days 00:00:24.077000,0 days 00:00:31.973000,0 days 00:00:28.987000,0 days 00:36:32.050000,0 days 00:37:04.023000,0 days 00:37:33.010000,255.0,250.0,271.0,298.0,False,SOFT,6.0,False,Mercedes,0 days 00:36:07.959000,,1,1.0,,,False,True
0 days 00:38:57.675000,HAM,44,0 days 00:01:24.679000,4.0,1.0,,,0 days 00:00:24.060000,0 days 00:00:31.816000,0 days 00:00:28.803000,0 days 00:37:57.070000,0 days 00:38:28.886000,0 days 00:38:57.689000,262.0,266.0,271.0,294.0,False,SOFT,7.0,False,Mercedes,0 days 00:37:32.996000,,1,1.0,,,False,True
0 days 00:40:22.045000,HAM,44,0 days 00:01:24.370000,5.0,1.0,,,0 days 00:00:23.997000,0 days 00:00:31.721000,0 days 00:00:28.652000,0 days 00:39:21.686000,0 days 00:39:53.407000,0 days 00:40:22.059000,258.0,261.0,275.0,298.0,True,SOFT,8.0,False,Mercedes,0 days 00:38:57.675000,,1,1.0,,,False,True
0 days 00:41:46.292000,HAM,44,0 days 00:01:24.247000,6.0,1.0,,,0 days 00:00:23.799000,0 days 00:00:31.812000,0 days 00:00:28.636000,0 days 00:40:45.858000,0 days 00:41:17.670000,0 days 00:41:46.306000,257.0,261.0,274.0,295.0,True,SOFT,9.0,False,Mercedes,0 days 00:40:22.045000,,1,1.0,,,False,True
0 days 00:43:10.570000,HAM,44,0 days 00:01:24.278000,7.0,1.0,,,0 days 00:00:24.077000,0 days 00:00:31.551000,0 days 00:00:28.650000,0 days 00:42:10.383000,0 days 00:42:41.934000,0 days 00:43:10.584000,257.0,247.0,275.0,294.0,False,SOFT,10.0,False,Mercedes,0 days 00:41:46.292000,,1,1.0,,,False,True
0 days 00:44:34.678000,HAM,44,0 days 00:01:24.108000,8.0,1.0,,,0 days 00:00:23.849000,0 days 00:00:31.654000,0 days 00:00:28.605000,0 days 00:43:34.433000,0 days 00:44:06.087000,0 days 00:44:34.692000,265.0,248.0,274.0,297.0,True,SOFT,11.0,False,Mercedes,0 days 00:43:10.570000,,1,1.0,,,False,True
0 days 00:45:59.204000,HAM,44,0 days 00:01:24.526000,9.0,1.0,,,0 days 00:00:23.905000,0 days 00:00:31.714000,0 days 00:00:28.907000,0 days 00:44:58.597000,0 days 00:45:30.311000,0 days 00:45:59.218000,256.0,256.0,275.0,296.0,False,SOFT,12.0,False,Mercedes,0 days 00:44:34.678000,,1,1.0,,,False,True
0 days 00:47:22.822000,HAM,44,0 days 00:01:23.618000,10.0,1.0,,,0 days 00:00:23.701000,0 days 00:00:31.405000,0 days 00:00:28.512000,0 days 00:46:22.919000,0 days 00:46:54.324000,0 days 00:47:22.836000,260.0,259.0,274.0,297.0,True,SOFT,13.0,False,Mercedes,0 days 00:45:59.204000,,1,1.0,,,False,True
0 days 00:48:46.060000,HAM,44,0 days 00:01:23.238000,11.0,1.0,,,0 days 00:00:23.492000,0 days 00:00:31.294000,0 days 00:00:28.452000,0 days 00:47:46.328000,0 days 00:48:17.622000,0 days 00:48:46.074000,266.0,259.0,276.0,298.0,True,SOFT,14.0,False,Mercedes,0 days 00:47:22.822000,,1,1.0,,,False,True
0 days 00:50:09.127000,HAM,44,0 days 00:01:23.067000,12.0,1.0,,,0 days 00:00:23.397000,0 days 00:00:31.170000,0 days 00:00:28.500000,0 days 00:49:09.471000,0 days 00:49:40.641000,0 days 00:50:09.141000,270.0,251.0,275.0,296.0,True,SOFT,15.0,False,Mercedes,0 days 00:48:46.060000,,1,1.0,,,False,True
0 days 00:51:31.894000,HAM,44,0 days 00:01:22.767000,13.0,1.0,,,0 days 00:00:23.291000,0 days 00:00:31.130000,0 days 00:00:28.346000,0 days 00:50:32.432000,0 days 00:51:03.562000,0 days 00:51:31.908000,274.0,263.0,275.0,298.0,True,SOFT,16.0,False,Mercedes,0 days 00:50:09.127000,,1,1.0,,,False,True
0 days 00:52:55.091000,HAM,44,0 days 00:01:23.197000,14.0,1.0,,,0 days 00:00:23.554000,0 days 00:00:31.171000,0 days 00:00:28.472000,0 days 00:51:55.462000,0 days 00:52:26.633000,0 days 00:52:55.105000,269.0,266.0,275.0,296.0,False,SOFT,17.0,False,Mercedes,0 days 00:51:31.894000,,1,1.0,,,False,True
0 days 00:54:18.186000,HAM,44,0 days 00:01:23.095000,15.0,1.0,,,0 days 00:00:23.495000,0 days 00:00:31.251000,0 days 00:00:28.349000,0 days 00:53:18.600000,0 days 00:53:49.851000,0 days 00:54:18.200000,266.0,261.0,275.0,297.0,False,SOFT,18.0,False,Mercedes,0 days 00:52:55.091000,,1,1.0,,,False,True
0 days 00:55:41.402000,HAM,44,0 days 00:01:23.216000,16.0,1.0,,,0 days 00:00:23.417000,0 days 00:00:31.301000,0 days 00:00:28.498000,0 days 00:54:41.617000,0 days 00:55:12.918000,0 days 00:55:41.416000,270.0,259.0,276.0,296.0,False,SOFT,19.0,False,Mercedes,0 days 00:54:18.186000,,1,1.0,,,False,True
0 days 00:57:04.768000,HAM,44,0 days 00:01:23.366000,17.0,1.0,,,0 days 00:00:23.390000,0 days 00:00:31.423000,0 days 00:00:28.553000,0 days 00:56:04.806000,0 days 00:56:36.229000,0 days 00:57:04.782000,265.0,266.0,275.0,299.0,False,SOFT,20.0,False,Mercedes,0 days 00:55:41.402000,,1,1.0,,,False,True
0 days 00:58:28.174000,HAM,44,0 days 00:01:23.406000,18.0,1.0,,,0 days 00:00:23.392000,0 days 00:00:31.342000,0 days 00:00:28.672000,0 days 00:57:28.174000,0 days 00:57:59.516000,0 days 00:58:28.188000,262.0,264.0,273.0,299.0,False,SOFT,21.0,False,Mercedes,0 days 00:57:04.768000,,1,1.0,,,False,True
0 days 00:59:51.679000,HAM,44,0 days 00:01:23.505000,19.0,1.0,,,0 days 00:00:23.467000,0 days 00:00:31.359000,0 days 00:00:28.679000,0 days 00:58:51.655000,0 days 00:59:23.014000,0 days 00:59:51.693000,267.0,261.0,276.0,296.0,False,SOFT,22.0,False,Mercedes,0 days 00:58:28.174000,,1,1.0,,,False,True
0 days 01:01:15.073000,HAM,44,0 days 00:01:23.394000,20.0,1.0,,,0 days 00:00:23.426000,0 days 00:00:31.352000,0 days 00:00:28.616000,0 days 01:00:15.119000,0 days 01:00:46.471000,0 days 01:01:15.087000,269.0,264.0,275.0,299.0,False,SOFT,23.0,False,Mercedes,0 days 00:59:51.679000,,1,1.0,,,False,True
0 days 01:02:38.483000,HAM,44,0 days 00:01:23.410000,21.0,1.0,,,0 days 00:00:23.460000,0 days 00:00:31.275000,0 days 00:00:28.675000,0 days 01:01:38.547000,0 days 01:02:09.822000,0 days 01:02:38.497000,271.0,267.0,276.0,298.0,False,SOFT,24.0,False,Mercedes,0 days 01:01:15.073000,,1,1.0,,,False,True
0 days 01:04:02.182000,HAM,44,0 days 00:01:23.699000,22.0,1.0,,,0 days 00:00:23.436000,0 days 00:00:31.308000,0 days 00:00:28.955000,0 days 01:03:01.933000,0 days 01:03:33.241000,0 days 01:04:02.196000,275.0,270.0,275.0,301.0,False,SOFT,25.0,False,Mercedes,0 days 01:02:38.483000,,1,1.0,,,False,True
0 days 01:05:29.357000,HAM,44,0 days 00:01:27.175000,23.0,1.0,,0 days 01:05:26.665000,0 days 00:00:23.429000,0 days 00:00:31.253000,0 days 00:00:32.493000,0 days 01:04:25.625000,0 days 01:04:56.878000,0 days 01:05:29.371000,274.0,265.0,,302.0,False,SOFT,26.0,False,Mercedes,0 days 01:04:02.182000,,1,1.0,,,False,False
0 days 01:07:13.395000,HAM,44,0 days 00:01:44.038000,24.0,2.0,0 days 01:05:50.060000,,0 days 00:00:44.123000,0 days 00:00:31.486000,0 days 00:00:28.429000,0 days 01:06:13.494000,0 days 01:06:44.980000,0 days 01:07:13.409000,254.0,260.0,272.0,251.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:05:29.357000,,1,1.0,,,False,False
