Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:07.176000,HAM,44,0 days 00:01:18.184000,1.0,1.0,,,,0 days 00:00:30.354000,0 days 00:00:27.743000,,0 days 00:33:39.482000,0 days 00:34:07.379000,297.0,238.0,191.0,297.0,False,SOFT,1.0,True,Mercedes,0 days 00:32:48.804000,,14,1.0,,,False,False
0 days 00:36:12.648000,HAM,44,0 days 00:02:05.472000,2.0,1.0,,,0 days 00:00:26.692000,0 days 00:01:03.909000,0 days 00:00:34.871000,0 days 00:34:33.880000,0 days 00:35:37.789000,0 days 00:36:12.660000,147.0,154.0,202.0,134.0,True,SOFT,2.0,True,Mercedes,0 days 00:34:07.176000,,4,1.0,,,False,False
0 days 00:38:00.248000,HAM,44,0 days 00:01:47.600000,3.0,1.0,,,0 days 00:00:27.534000,0 days 00:00:46.844000,0 days 00:00:33.222000,0 days 00:36:40.194000,0 days 00:37:27.038000,0 days 00:38:00.260000,155.0,160.0,274.0,205.0,True,SOFT,3.0,True,Mercedes,0 days 00:36:12.648000,,41,1.0,,,False,False
0 days 00:39:08.879000,HAM,44,0 days 00:01:08.631000,4.0,1.0,,,0 days 00:00:17.314000,0 days 00:00:30.323000,0 days 00:00:20.994000,0 days 00:38:17.574000,0 days 00:38:47.897000,0 days 00:39:08.891000,297.0,234.0,274.0,293.0,True,SOFT,4.0,True,Mercedes,0 days 00:38:00.248000,,12,1.0,,,False,True
0 days 00:40:17.847000,HAM,44,0 days 00:01:08.968000,5.0,1.0,,,0 days 00:00:17.367000,0 days 00:00:30.667000,0 days 00:00:20.934000,0 days 00:39:26.258000,0 days 00:39:56.925000,0 days 00:40:17.859000,287.0,232.0,276.0,285.0,False,SOFT,5.0,True,Mercedes,0 days 00:39:08.879000,,1,1.0,,,False,True
0 days 00:41:26.744000,HAM,44,0 days 00:01:08.897000,6.0,1.0,,,0 days 00:00:17.428000,0 days 00:00:30.488000,0 days 00:00:20.981000,0 days 00:40:35.287000,0 days 00:41:05.775000,0 days 00:41:26.756000,288.0,234.0,274.0,289.0,False,SOFT,6.0,True,Mercedes,0 days 00:40:17.847000,,1,1.0,,,False,True
0 days 00:42:35.354000,HAM,44,0 days 00:01:08.610000,7.0,1.0,,,0 days 00:00:17.317000,0 days 00:00:30.404000,0 days 00:00:20.889000,0 days 00:41:44.073000,0 days 00:42:14.477000,0 days 00:42:35.366000,294.0,235.0,274.0,291.0,True,SOFT,7.0,True,Mercedes,0 days 00:41:26.744000,,1,1.0,,,False,True
0 days 00:43:43.935000,HAM,44,0 days 00:01:08.581000,8.0,1.0,,,0 days 00:00:17.335000,0 days 00:00:30.394000,0 days 00:00:20.852000,0 days 00:42:52.701000,0 days 00:43:23.095000,0 days 00:43:43.947000,295.0,235.0,274.0,290.0,True,SOFT,8.0,True,Mercedes,0 days 00:42:35.354000,,1,1.0,,,False,True
0 days 00:44:52.780000,HAM,44,0 days 00:01:08.845000,9.0,1.0,,,0 days 00:00:17.244000,0 days 00:00:30.775000,0 days 00:00:20.826000,0 days 00:44:01.191000,0 days 00:44:31.966000,0 days 00:44:52.792000,300.0,233.0,272.0,293.0,False,SOFT,9.0,True,Mercedes,0 days 00:43:43.935000,,1,1.0,,,False,True
0 days 00:46:01.554000,HAM,44,0 days 00:01:08.774000,10.0,1.0,,,0 days 00:00:17.409000,0 days 00:00:30.387000,0 days 00:00:20.978000,0 days 00:45:10.201000,0 days 00:45:40.588000,0 days 00:46:01.566000,295.0,235.0,273.0,291.0,False,SOFT,10.0,True,Mercedes,0 days 00:44:52.780000,,1,1.0,,,False,True
0 days 00:47:10.566000,HAM,44,0 days 00:01:09.012000,11.0,1.0,,,0 days 00:00:17.388000,0 days 00:00:30.757000,0 days 00:00:20.867000,0 days 00:46:18.954000,0 days 00:46:49.711000,0 days 00:47:10.578000,294.0,233.0,275.0,290.0,False,SOFT,11.0,True,Mercedes,0 days 00:46:01.554000,,1,1.0,,,False,True
0 days 00:48:19.219000,HAM,44,0 days 00:01:08.653000,12.0,1.0,,,0 days 00:00:17.332000,0 days 00:00:30.408000,0 days 00:00:20.913000,0 days 00:47:27.910000,0 days 00:47:58.318000,0 days 00:48:19.231000,290.0,234.0,274.0,289.0,False,SOFT,12.0,True,Mercedes,0 days 00:47:10.566000,,1,1.0,,,False,True
0 days 00:49:27.703000,HAM,44,0 days 00:01:08.484000,13.0,1.0,,,0 days 00:00:17.339000,0 days 00:00:30.328000,0 days 00:00:20.817000,0 days 00:48:36.570000,0 days 00:49:06.898000,0 days 00:49:27.715000,292.0,235.0,275.0,291.0,True,SOFT,13.0,True,Mercedes,0 days 00:48:19.219000,,1,1.0,,,False,True
0 days 00:50:36.553000,HAM,44,0 days 00:01:08.850000,14.0,1.0,,,0 days 00:00:17.265000,0 days 00:00:30.591000,0 days 00:00:20.994000,0 days 00:49:44.980000,0 days 00:50:15.571000,0 days 00:50:36.565000,295.0,234.0,274.0,291.0,False,SOFT,14.0,True,Mercedes,0 days 00:49:27.703000,,1,1.0,,,False,True
0 days 00:51:45.114000,HAM,44,0 days 00:01:08.561000,15.0,1.0,,,0 days 00:00:17.349000,0 days 00:00:30.470000,0 days 00:00:20.742000,0 days 00:50:53.914000,0 days 00:51:24.384000,0 days 00:51:45.126000,294.0,235.0,274.0,293.0,False,SOFT,15.0,True,Mercedes,0 days 00:50:36.553000,,1,1.0,,,False,True
0 days 00:52:53.666000,HAM,44,0 days 00:01:08.552000,16.0,1.0,,,0 days 00:00:17.339000,0 days 00:00:30.422000,0 days 00:00:20.791000,0 days 00:52:02.465000,0 days 00:52:32.887000,0 days 00:52:53.678000,292.0,234.0,274.0,293.0,False,SOFT,16.0,True,Mercedes,0 days 00:51:45.114000,,1,1.0,,,False,True
0 days 00:54:02.479000,HAM,44,0 days 00:01:08.813000,17.0,1.0,,,0 days 00:00:17.314000,0 days 00:00:30.821000,0 days 00:00:20.678000,0 days 00:53:10.992000,0 days 00:53:41.813000,0 days 00:54:02.491000,295.0,235.0,275.0,293.0,False,SOFT,17.0,True,Mercedes,0 days 00:52:53.666000,,1,1.0,,,False,True
0 days 00:55:10.970000,HAM,44,0 days 00:01:08.491000,18.0,1.0,,,0 days 00:00:17.304000,0 days 00:00:30.421000,0 days 00:00:20.766000,0 days 00:54:19.795000,0 days 00:54:50.216000,0 days 00:55:10.982000,293.0,235.0,274.0,289.0,False,SOFT,18.0,True,Mercedes,0 days 00:54:02.479000,,1,1.0,,,False,True
0 days 00:56:19.355000,HAM,44,0 days 00:01:08.385000,19.0,1.0,,,0 days 00:00:17.361000,0 days 00:00:30.395000,0 days 00:00:20.629000,0 days 00:55:28.343000,0 days 00:55:58.738000,0 days 00:56:19.367000,295.0,236.0,274.0,294.0,True,SOFT,19.0,True,Mercedes,0 days 00:55:10.970000,,1,1.0,,,False,True
0 days 00:57:27.538000,HAM,44,0 days 00:01:08.183000,20.0,1.0,,,0 days 00:00:17.243000,0 days 00:00:30.339000,0 days 00:00:20.601000,0 days 00:56:36.610000,0 days 00:57:06.949000,0 days 00:57:27.550000,294.0,236.0,275.0,295.0,True,SOFT,20.0,True,Mercedes,0 days 00:56:19.355000,,1,1.0,,,False,True
0 days 00:58:35.957000,HAM,44,0 days 00:01:08.419000,21.0,1.0,,,0 days 00:00:17.234000,0 days 00:00:30.472000,0 days 00:00:20.713000,0 days 00:57:44.784000,0 days 00:58:15.256000,0 days 00:58:35.969000,294.0,237.0,276.0,294.0,False,SOFT,21.0,True,Mercedes,0 days 00:57:27.538000,,1,1.0,,,False,True
0 days 00:59:44.276000,HAM,44,0 days 00:01:08.319000,22.0,1.0,,,0 days 00:00:17.268000,0 days 00:00:30.406000,0 days 00:00:20.645000,0 days 00:58:53.237000,0 days 00:59:23.643000,0 days 00:59:44.288000,296.0,236.0,275.0,293.0,False,SOFT,22.0,True,Mercedes,0 days 00:58:35.957000,,1,1.0,,,False,True
0 days 01:00:53.058000,HAM,44,0 days 00:01:08.782000,23.0,1.0,,,0 days 00:00:17.171000,0 days 00:00:31.003000,0 days 00:00:20.608000,0 days 01:00:01.459000,0 days 01:00:32.462000,0 days 01:00:53.070000,297.0,236.0,276.0,292.0,False,SOFT,23.0,True,Mercedes,0 days 00:59:44.276000,,1,1.0,,,False,True
0 days 01:02:01.597000,HAM,44,0 days 00:01:08.539000,24.0,1.0,,,0 days 00:00:17.302000,0 days 00:00:30.473000,0 days 00:00:20.764000,0 days 01:01:10.372000,0 days 01:01:40.845000,0 days 01:02:01.609000,297.0,236.0,274.0,295.0,False,SOFT,24.0,True,Mercedes,0 days 01:00:53.058000,,1,1.0,,,False,True
0 days 01:03:10.001000,HAM,44,0 days 00:01:08.404000,25.0,1.0,,,0 days 00:00:17.298000,0 days 00:00:30.382000,0 days 00:00:20.724000,0 days 01:02:18.907000,0 days 01:02:49.289000,0 days 01:03:10.013000,296.0,236.0,274.0,296.0,False,SOFT,25.0,True,Mercedes,0 days 01:02:01.597000,,1,1.0,,,False,True
