Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:35:15.751000,HAM,44,0 days 00:01:44.369000,1.0,1.0,,,,0 days 00:00:43.430000,0 days 00:00:40.714000,,0 days 00:34:35.110000,0 days 00:35:15.912000,279.0,289.0,219.0,293.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:33:31.194000,,12,1.0,,,False,False
0 days 00:36:58.491000,HAM,44,0 days 00:01:42.740000,2.0,1.0,,,0 days 00:00:18.140000,0 days 00:00:43.937000,0 days 00:00:40.663000,0 days 00:35:33.904000,0 days 00:36:17.841000,0 days 00:36:58.504000,269.0,273.0,217.0,286.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:35:15.751000,,1,1.0,,,False,True
0 days 00:38:40.994000,HAM,44,0 days 00:01:42.503000,3.0,1.0,,,0 days 00:00:18.213000,0 days 00:00:43.681000,0 days 00:00:40.609000,0 days 00:37:16.717000,0 days 00:38:00.398000,0 days 00:38:41.007000,271.0,280.0,216.0,291.0,True,MEDIUM,6.0,False,Mercedes,0 days 00:36:58.491000,,1,1.0,,,False,True
0 days 00:40:23.910000,HAM,44,0 days 00:01:42.916000,4.0,1.0,,,0 days 00:00:18.293000,0 days 00:00:43.899000,0 days 00:00:40.724000,0 days 00:38:59.300000,0 days 00:39:43.199000,0 days 00:40:23.923000,267.0,279.0,216.0,287.0,False,MEDIUM,7.0,False,Mercedes,0 days 00:38:40.994000,,1,1.0,,,False,True
0 days 00:42:07.040000,HAM,44,0 days 00:01:43.130000,5.0,1.0,,,0 days 00:00:18.129000,0 days 00:00:43.867000,0 days 00:00:41.134000,0 days 00:40:42.052000,0 days 00:41:25.919000,0 days 00:42:07.053000,273.0,286.0,218.0,296.0,False,MEDIUM,8.0,False,Mercedes,0 days 00:40:23.910000,,1,1.0,,,False,True
0 days 00:43:49.898000,HAM,44,0 days 00:01:42.858000,6.0,1.0,,,0 days 00:00:18.138000,0 days 00:00:43.956000,0 days 00:00:40.764000,0 days 00:42:25.191000,0 days 00:43:09.147000,0 days 00:43:49.911000,271.0,279.0,217.0,291.0,False,MEDIUM,9.0,False,Mercedes,0 days 00:42:07.040000,,1,1.0,,,False,True
0 days 00:45:32.779000,HAM,44,0 days 00:01:42.881000,7.0,1.0,,,0 days 00:00:18.224000,0 days 00:00:43.978000,0 days 00:00:40.679000,0 days 00:44:08.135000,0 days 00:44:52.113000,0 days 00:45:32.792000,271.0,280.0,217.0,288.0,False,MEDIUM,10.0,False,Mercedes,0 days 00:43:49.898000,,1,1.0,,,False,True
0 days 00:47:15.512000,HAM,44,0 days 00:01:42.733000,8.0,1.0,,,0 days 00:00:18.224000,0 days 00:00:44.056000,0 days 00:00:40.453000,,0 days 00:46:35.072000,0 days 00:47:15.525000,271.0,280.0,217.0,284.0,False,MEDIUM,11.0,False,Mercedes,0 days 00:45:32.779000,,1,1.0,,,False,True
0 days 00:48:58.386000,HAM,44,0 days 00:01:42.874000,9.0,1.0,,,0 days 00:00:18.053000,0 days 00:00:44.144000,0 days 00:00:40.677000,0 days 00:47:33.578000,0 days 00:48:17.722000,0 days 00:48:58.399000,270.0,280.0,217.0,288.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:47:15.512000,,1,1.0,,,False,True
0 days 00:50:41.293000,HAM,44,0 days 00:01:42.907000,10.0,1.0,,,0 days 00:00:18.148000,0 days 00:00:44.096000,0 days 00:00:40.663000,0 days 00:49:16.547000,0 days 00:50:00.643000,0 days 00:50:41.306000,271.0,280.0,217.0,290.0,False,MEDIUM,13.0,False,Mercedes,0 days 00:48:58.386000,,1,1.0,,,False,True
