Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:03:57.244000,BOT,77,0 days 00:01:35.354000,1.0,1.0,,,,0 days 00:00:33.213000,0 days 00:00:25.635000,,0 days 01:03:31.701000,0 days 01:03:57.437000,276.0,284.0,236.0,293.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 01:02:21.737000,,12,1.0,,,False,False
0 days 01:05:31.603000,BOT,77,0 days 00:01:34.359000,2.0,1.0,,,0 days 00:00:35.419000,0 days 00:00:33.085000,0 days 00:00:25.855000,0 days 01:04:32.730000,0 days 01:05:05.815000,0 days 01:05:31.670000,270.0,286.0,237.0,288.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 01:03:57.244000,,12,1.0,,,False,True
0 days 01:07:06.096000,BOT,77,0 days 00:01:34.493000,3.0,1.0,,,0 days 00:00:35.257000,0 days 00:00:33.369000,0 days 00:00:25.867000,0 days 01:06:06.927000,0 days 01:06:40.296000,0 days 01:07:06.163000,273.0,285.0,236.0,299.0,False,INTERMEDIATE,3.0,True,Mercedes,0 days 01:05:31.603000,,1,1.0,,,False,True
0 days 01:08:40.750000,BOT,77,0 days 00:01:34.654000,4.0,1.0,,,0 days 00:00:35.146000,0 days 00:00:33.521000,0 days 00:00:25.987000,0 days 01:07:41.309000,0 days 01:08:14.830000,0 days 01:08:40.817000,275.0,286.0,237.0,289.0,False,INTERMEDIATE,4.0,True,Mercedes,0 days 01:07:06.096000,,1,1.0,,,False,True
0 days 01:10:15.466000,BOT,77,0 days 00:01:34.716000,5.0,1.0,,,0 days 00:00:35.030000,0 days 00:00:33.798000,0 days 00:00:25.888000,0 days 01:09:15.847000,0 days 01:09:49.645000,0 days 01:10:15.533000,270.0,284.0,236.0,296.0,False,INTERMEDIATE,5.0,True,Mercedes,0 days 01:08:40.750000,,1,1.0,,,False,True
0 days 01:11:50.317000,BOT,77,0 days 00:01:34.851000,6.0,1.0,,,0 days 00:00:35.121000,0 days 00:00:33.717000,0 days 00:00:26.013000,0 days 01:10:50.654000,0 days 01:11:24.371000,0 days 01:11:50.384000,273.0,285.0,236.0,295.0,False,INTERMEDIATE,6.0,True,Mercedes,0 days 01:10:15.466000,,1,1.0,,,False,True
0 days 01:13:24.964000,BOT,77,0 days 00:01:34.647000,7.0,1.0,,,0 days 00:00:35.193000,0 days 00:00:33.518000,0 days 00:00:25.936000,0 days 01:12:25.577000,0 days 01:12:59.095000,0 days 01:13:25.031000,274.0,284.0,236.0,295.0,False,INTERMEDIATE,7.0,True,Mercedes,0 days 01:11:50.317000,,1,1.0,,,False,True
0 days 01:14:59.724000,BOT,77,0 days 00:01:34.760000,8.0,1.0,,,0 days 00:00:35.280000,0 days 00:00:33.465000,0 days 00:00:26.015000,0 days 01:14:00.311000,0 days 01:14:33.776000,0 days 01:14:59.791000,275.0,285.0,235.0,296.0,False,INTERMEDIATE,8.0,True,Mercedes,0 days 01:13:24.964000,,1,1.0,,,False,True
0 days 01:16:34.095000,BOT,77,0 days 00:01:34.371000,9.0,1.0,,,0 days 00:00:35.109000,0 days 00:00:33.448000,0 days 00:00:25.814000,0 days 01:15:34.900000,0 days 01:16:08.348000,0 days 01:16:34.162000,272.0,285.0,236.0,297.0,False,INTERMEDIATE,9.0,True,Mercedes,0 days 01:14:59.724000,,1,1.0,,,False,True
0 days 01:18:08.657000,BOT,77,0 days 00:01:34.562000,10.0,1.0,,,0 days 00:00:35.044000,0 days 00:00:33.636000,0 days 00:00:25.882000,0 days 01:17:09.206000,0 days 01:17:42.842000,0 days 01:18:08.724000,274.0,285.0,236.0,293.0,False,INTERMEDIATE,10.0,True,Mercedes,0 days 01:16:34.095000,,1,1.0,,,False,True
0 days 01:19:42.938000,BOT,77,0 days 00:01:34.281000,11.0,1.0,,,0 days 00:00:34.951000,0 days 00:00:33.467000,0 days 00:00:25.863000,0 days 01:18:43.675000,0 days 01:19:17.142000,0 days 01:19:43.005000,272.0,285.0,236.0,293.0,True,INTERMEDIATE,11.0,True,Mercedes,0 days 01:18:08.657000,,1,1.0,,,False,True
0 days 01:21:16.901000,BOT,77,0 days 00:01:33.963000,12.0,1.0,,,0 days 00:00:34.915000,0 days 00:00:33.273000,0 days 00:00:25.775000,0 days 01:20:17.920000,0 days 01:20:51.193000,0 days 01:21:16.968000,274.0,286.0,236.0,296.0,True,INTERMEDIATE,12.0,True,Mercedes,0 days 01:19:42.938000,,1,1.0,,,False,True
0 days 01:22:50.580000,BOT,77,0 days 00:01:33.679000,13.0,1.0,,,0 days 00:00:34.669000,0 days 00:00:33.153000,0 days 00:00:25.857000,0 days 01:21:51.637000,0 days 01:22:24.790000,0 days 01:22:50.647000,274.0,285.0,236.0,293.0,True,INTERMEDIATE,13.0,True,Mercedes,0 days 01:21:16.901000,,1,1.0,,,False,True
0 days 01:24:24.271000,BOT,77,0 days 00:01:33.691000,14.0,1.0,,,0 days 00:00:34.880000,0 days 00:00:33.168000,0 days 00:00:25.643000,0 days 01:23:25.527000,0 days 01:23:58.695000,0 days 01:24:24.338000,275.0,286.0,237.0,299.0,False,INTERMEDIATE,14.0,True,Mercedes,0 days 01:22:50.580000,,1,1.0,,,False,True
0 days 01:25:58.074000,BOT,77,0 days 00:01:33.803000,15.0,1.0,,,0 days 00:00:34.813000,0 days 00:00:33.320000,0 days 00:00:25.670000,0 days 01:24:59.151000,0 days 01:25:32.471000,0 days 01:25:58.141000,273.0,286.0,237.0,295.0,False,INTERMEDIATE,15.0,True,Mercedes,0 days 01:24:24.271000,,1,1.0,,,False,True
0 days 01:27:31.809000,BOT,77,0 days 00:01:33.735000,16.0,1.0,,,0 days 00:00:34.861000,0 days 00:00:33.175000,0 days 00:00:25.699000,0 days 01:26:33.002000,0 days 01:27:06.177000,0 days 01:27:31.876000,275.0,287.0,237.0,291.0,False,INTERMEDIATE,16.0,True,Mercedes,0 days 01:25:58.074000,,1,1.0,,,False,True
0 days 01:29:05.164000,BOT,77,0 days 00:01:33.355000,17.0,1.0,,,0 days 00:00:34.780000,0 days 00:00:32.973000,0 days 00:00:25.602000,0 days 01:28:06.656000,0 days 01:28:39.629000,0 days 01:29:05.231000,276.0,287.0,237.0,298.0,True,INTERMEDIATE,17.0,True,Mercedes,0 days 01:27:31.809000,,1,1.0,,,False,True
0 days 01:30:38.310000,BOT,77,0 days 00:01:33.146000,18.0,1.0,,,0 days 00:00:34.658000,0 days 00:00:32.935000,0 days 00:00:25.553000,0 days 01:29:39.889000,0 days 01:30:12.824000,0 days 01:30:38.377000,276.0,288.0,238.0,298.0,True,INTERMEDIATE,18.0,True,Mercedes,0 days 01:29:05.164000,,1,1.0,,,False,True
