Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:25.372000,GAS,10,0 days 00:01:36.603000,1.0,1.0,,,,0 days 00:00:30.171000,0 days 00:00:30.449000,,0 days 01:03:55.287000,0 days 01:04:25.503000,232.0,277.0,298.0,243.0,False,SOFT,4.0,False,AlphaTauri,0 days 01:02:48.573000,,1,3.0,,,False,False
0 days 01:05:55.829000,GAS,10,0 days 00:01:30.457000,2.0,1.0,,,0 days 00:00:29.906000,0 days 00:00:30.181000,0 days 00:00:30.370000,0 days 01:04:55.286000,0 days 01:05:25.467000,0 days 01:05:55.837000,231.0,279.0,299.0,304.0,True,SOFT,5.0,False,AlphaTauri,0 days 01:04:25.372000,,1,3.0,,,False,True
0 days 01:07:26.715000,GAS,10,0 days 00:01:30.886000,3.0,1.0,,,0 days 00:00:29.916000,0 days 00:00:30.098000,0 days 00:00:30.872000,0 days 01:06:25.753000,0 days 01:06:55.851000,0 days 01:07:26.723000,233.0,279.0,297.0,305.0,False,SOFT,6.0,False,AlphaTauri,0 days 01:05:55.829000,,1,4.0,,,False,True
0 days 01:08:57.975000,GAS,10,0 days 00:01:31.260000,4.0,1.0,,,0 days 00:00:30.788000,0 days 00:00:30.190000,0 days 00:00:30.282000,0 days 01:07:57.511000,0 days 01:08:27.701000,0 days 01:08:57.983000,231.0,277.0,301.0,309.0,False,SOFT,7.0,False,AlphaTauri,0 days 01:07:26.715000,,1,4.0,,,False,True
0 days 01:10:29.054000,GAS,10,0 days 00:01:31.079000,5.0,1.0,,,0 days 00:00:30.100000,0 days 00:00:30.301000,0 days 00:00:30.678000,0 days 01:09:28.083000,0 days 01:09:58.384000,0 days 01:10:29.062000,228.0,276.0,298.0,309.0,False,SOFT,8.0,False,AlphaTauri,0 days 01:08:57.975000,,1,4.0,,,False,True
0 days 01:12:00.038000,GAS,10,0 days 00:01:30.984000,6.0,1.0,,,0 days 00:00:30.024000,0 days 00:00:30.319000,0 days 00:00:30.641000,0 days 01:10:59.086000,0 days 01:11:29.405000,0 days 01:12:00.046000,229.0,277.0,298.0,305.0,False,SOFT,9.0,False,AlphaTauri,0 days 01:10:29.054000,,1,4.0,,,False,True
0 days 01:13:31.261000,GAS,10,0 days 00:01:31.223000,7.0,1.0,,,0 days 00:00:30.177000,0 days 00:00:30.409000,0 days 00:00:30.637000,0 days 01:12:30.223000,0 days 01:13:00.632000,0 days 01:13:31.269000,231.0,276.0,297.0,304.0,False,SOFT,10.0,False,AlphaTauri,0 days 01:12:00.038000,,1,4.0,,,False,True
0 days 01:15:02.638000,GAS,10,0 days 00:01:31.377000,8.0,1.0,,,0 days 00:00:30.134000,0 days 00:00:30.540000,0 days 00:00:30.703000,0 days 01:14:01.403000,0 days 01:14:31.943000,0 days 01:15:02.646000,230.0,275.0,295.0,303.0,False,SOFT,11.0,False,AlphaTauri,0 days 01:13:31.261000,,1,4.0,,,False,True
0 days 01:16:33.599000,GAS,10,0 days 00:01:30.961000,9.0,1.0,,,0 days 00:00:30.125000,0 days 00:00:30.365000,0 days 00:00:30.471000,0 days 01:15:32.771000,0 days 01:16:03.136000,0 days 01:16:33.607000,232.0,274.0,296.0,303.0,False,SOFT,12.0,False,AlphaTauri,0 days 01:15:02.638000,,1,4.0,,,False,True
0 days 01:18:04.653000,GAS,10,0 days 00:01:31.054000,10.0,1.0,,,0 days 00:00:30.169000,0 days 00:00:30.359000,0 days 00:00:30.526000,0 days 01:17:03.776000,0 days 01:17:34.135000,0 days 01:18:04.661000,231.0,275.0,296.0,302.0,False,SOFT,13.0,False,AlphaTauri,0 days 01:16:33.599000,,1,4.0,,,False,True
