Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:41:50.259000,GAS,10,0 days 00:01:51.390000,1.0,1.0,,,,0 days 00:00:47.155000,0 days 00:00:33.410000,,0 days 00:41:16.942000,0 days 00:41:50.459000,148.0,226.0,247.0,300.0,False,WET,1.0,True,Red Bull Racing,0 days 00:39:58.698000,,1,8.0,,,False,False
0 days 00:43:34.452000,GAS,10,0 days 00:01:44.193000,2.0,1.0,,,0 days 00:00:22.479000,0 days 00:00:44.297000,0 days 00:00:37.417000,0 days 00:42:12.760000,0 days 00:42:57.057000,0 days 00:43:34.474000,173.0,227.0,103.0,300.0,True,WET,2.0,True,Red Bull Racing,0 days 00:41:50.259000,,14,8.0,,,False,False
0 days 00:45:36.067000,GAS,10,0 days 00:02:01.615000,3.0,1.0,,0 days 00:45:33.687000,0 days 00:00:26.604000,0 days 00:00:53.790000,0 days 00:00:41.221000,0 days 00:44:01.078000,0 days 00:44:54.868000,0 days 00:45:36.089000,156.0,195.0,,152.0,False,WET,3.0,True,Red Bull Racing,0 days 00:43:34.452000,,4,9.0,,,False,False
0 days 00:47:55.714000,GAS,10,0 days 00:02:19.647000,4.0,2.0,0 days 00:46:03.327000,,0 days 00:00:48.870000,0 days 00:00:53.513000,0 days 00:00:37.264000,0 days 00:46:24.959000,0 days 00:47:18.472000,0 days 00:47:55.736000,139.0,220.0,246.0,161.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 00:45:36.067000,,41,18.0,,,False,False
0 days 00:49:35.530000,GAS,10,0 days 00:01:39.816000,5.0,2.0,,,0 days 00:00:22.405000,0 days 00:00:44.690000,0 days 00:00:32.721000,0 days 00:48:18.141000,0 days 00:49:02.831000,0 days 00:49:35.552000,173.0,224.0,254.0,313.0,True,INTERMEDIATE,2.0,True,Red Bull Racing,0 days 00:47:55.714000,,1,18.0,,,False,True
0 days 00:51:16.716000,GAS,10,0 days 00:01:41.186000,6.0,2.0,,,0 days 00:00:22.541000,0 days 00:00:46.339000,0 days 00:00:32.306000,0 days 00:49:58.093000,0 days 00:50:44.432000,0 days 00:51:16.738000,167.0,231.0,245.0,311.0,False,INTERMEDIATE,3.0,True,Red Bull Racing,0 days 00:49:35.530000,,1,19.0,,,False,True
0 days 00:52:53.919000,GAS,10,0 days 00:01:37.203000,7.0,2.0,,,0 days 00:00:22.105000,0 days 00:00:43.686000,0 days 00:00:31.412000,0 days 00:51:38.843000,0 days 00:52:22.529000,0 days 00:52:53.941000,173.0,231.0,249.0,311.0,True,INTERMEDIATE,4.0,True,Red Bull Racing,0 days 00:51:16.716000,,1,16.0,,,False,True
0 days 00:54:27.640000,GAS,10,0 days 00:01:33.721000,8.0,2.0,,,0 days 00:00:21.365000,0 days 00:00:42.646000,0 days 00:00:29.710000,0 days 00:53:15.306000,0 days 00:53:57.952000,0 days 00:54:27.662000,174.0,229.0,252.0,307.0,True,INTERMEDIATE,5.0,True,Red Bull Racing,0 days 00:52:53.919000,,1,15.0,,,False,True
0 days 00:56:01.574000,GAS,10,0 days 00:01:33.934000,9.0,2.0,,,0 days 00:00:21.087000,0 days 00:00:42.928000,0 days 00:00:29.919000,0 days 00:54:48.749000,0 days 00:55:31.677000,0 days 00:56:01.596000,175.0,234.0,251.0,309.0,False,INTERMEDIATE,6.0,True,Red Bull Racing,0 days 00:54:27.640000,,1,14.0,,,False,True
0 days 00:57:34.478000,GAS,10,0 days 00:01:32.904000,10.0,2.0,,,0 days 00:00:20.492000,0 days 00:00:42.714000,0 days 00:00:29.698000,0 days 00:56:22.088000,0 days 00:57:04.802000,0 days 00:57:34.500000,184.0,237.0,251.0,314.0,True,INTERMEDIATE,7.0,True,Red Bull Racing,0 days 00:56:01.574000,,1,14.0,,,False,True
0 days 00:59:06.971000,GAS,10,0 days 00:01:32.493000,11.0,2.0,,,0 days 00:00:20.613000,0 days 00:00:42.271000,0 days 00:00:29.609000,0 days 00:57:55.113000,0 days 00:58:37.384000,0 days 00:59:06.993000,180.0,236.0,251.0,314.0,True,INTERMEDIATE,8.0,True,Red Bull Racing,0 days 00:57:34.478000,,1,14.0,,,False,True
0 days 01:00:40.179000,GAS,10,0 days 00:01:33.208000,12.0,2.0,,,0 days 00:00:20.624000,0 days 00:00:42.731000,0 days 00:00:29.853000,0 days 00:59:27.617000,0 days 01:00:10.348000,0 days 01:00:40.201000,182.0,238.0,250.0,310.0,False,INTERMEDIATE,9.0,True,Red Bull Racing,0 days 00:59:06.971000,,1,14.0,,,False,True
0 days 01:02:13.273000,GAS,10,0 days 00:01:33.094000,13.0,2.0,,,0 days 00:00:20.650000,0 days 00:00:42.482000,0 days 00:00:29.962000,0 days 01:01:00.851000,0 days 01:01:43.333000,0 days 01:02:13.295000,178.0,237.0,252.0,308.0,False,INTERMEDIATE,10.0,True,Red Bull Racing,0 days 01:00:40.179000,,1,14.0,,,False,True
0 days 01:03:44.864000,GAS,10,0 days 00:01:31.591000,14.0,2.0,,,0 days 00:00:20.377000,0 days 00:00:41.867000,0 days 00:00:29.347000,0 days 01:02:33.672000,0 days 01:03:15.539000,0 days 01:03:44.886000,181.0,238.0,250.0,313.0,True,INTERMEDIATE,11.0,True,Red Bull Racing,0 days 01:02:13.273000,,12,12.0,,,False,True
0 days 01:05:37.544000,GAS,10,0 days 00:01:52.680000,15.0,2.0,,,0 days 00:00:28.962000,0 days 00:00:51.453000,0 days 00:00:32.265000,0 days 01:04:13.848000,0 days 01:05:05.301000,0 days 01:05:37.566000,147.0,158.0,250.0,226.0,False,INTERMEDIATE,12.0,True,Red Bull Racing,0 days 01:03:44.864000,,2671,12.0,,,False,False
0 days 01:07:07.530000,GAS,10,0 days 00:01:29.986000,16.0,2.0,,,0 days 00:00:19.897000,0 days 00:00:41.429000,0 days 00:00:28.660000,0 days 01:05:57.463000,0 days 01:06:38.892000,0 days 01:07:07.552000,188.0,241.0,250.0,294.0,True,INTERMEDIATE,13.0,True,Red Bull Racing,0 days 01:05:37.544000,,1,12.0,,,False,True
0 days 01:08:38.547000,GAS,10,0 days 00:01:31.017000,17.0,2.0,,,0 days 00:00:19.969000,0 days 00:00:41.553000,0 days 00:00:29.495000,0 days 01:07:27.521000,0 days 01:08:09.074000,0 days 01:08:38.569000,186.0,240.0,250.0,295.0,False,INTERMEDIATE,14.0,True,Red Bull Racing,0 days 01:07:07.530000,,1,12.0,,,False,True
0 days 01:10:09.597000,GAS,10,0 days 00:01:31.050000,18.0,2.0,,,0 days 00:00:20.002000,0 days 00:00:41.485000,0 days 00:00:29.563000,0 days 01:08:58.571000,0 days 01:09:40.056000,0 days 01:10:09.619000,181.0,239.0,246.0,320.0,False,INTERMEDIATE,15.0,True,Red Bull Racing,0 days 01:08:38.547000,,12,10.0,,,False,True
0 days 01:11:40.804000,GAS,10,0 days 00:01:31.207000,19.0,2.0,,,0 days 00:00:20.080000,0 days 00:00:41.727000,0 days 00:00:29.400000,0 days 01:10:29.699000,0 days 01:11:11.426000,0 days 01:11:40.826000,186.0,241.0,246.0,298.0,False,INTERMEDIATE,16.0,True,Red Bull Racing,0 days 01:10:09.597000,,21,10.0,,,False,True
0 days 01:13:13.130000,GAS,10,0 days 00:01:32.326000,20.0,2.0,,,0 days 00:00:20.355000,0 days 00:00:41.790000,0 days 00:00:30.181000,0 days 01:12:01.181000,0 days 01:12:42.971000,0 days 01:13:13.152000,176.0,238.0,245.0,300.0,False,INTERMEDIATE,17.0,True,Red Bull Racing,0 days 01:11:40.804000,,1,10.0,,,False,True
0 days 01:14:45.734000,GAS,10,0 days 00:01:32.604000,21.0,2.0,,,0 days 00:00:20.340000,0 days 00:00:41.868000,0 days 00:00:30.396000,0 days 01:13:33.492000,0 days 01:14:15.360000,0 days 01:14:45.756000,181.0,238.0,245.0,301.0,False,INTERMEDIATE,18.0,True,Red Bull Racing,0 days 01:13:13.130000,,1,10.0,,,False,True
0 days 01:16:18.553000,GAS,10,0 days 00:01:32.819000,22.0,2.0,,,0 days 00:00:20.531000,0 days 00:00:41.596000,0 days 00:00:30.692000,0 days 01:15:06.287000,0 days 01:15:47.883000,0 days 01:16:18.575000,174.0,240.0,242.0,301.0,False,INTERMEDIATE,19.0,True,Red Bull Racing,0 days 01:14:45.734000,,1,10.0,,,False,True
