Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:59:18.340000,NOR,4,0 days 00:01:30.120000,1.0,1.0,,,,0 days 00:00:31.396000,0 days 00:00:23.329000,,0 days 00:58:55.247000,0 days 00:59:18.549000,248.0,236.0,248.0,243.0,False,MEDIUM,1.0,True,McLaren,0 days 00:57:47.946000,,1,5.0,,,False,False
0 days 01:00:42.304000,NOR,4,0 days 00:01:23.964000,2.0,1.0,,,0 days 00:00:30.209000,0 days 00:00:30.346000,0 days 00:00:23.409000,0 days 00:59:48.568000,0 days 01:00:18.914000,0 days 01:00:42.323000,266.0,236.0,257.0,287.0,True,MEDIUM,2.0,True,McLaren,0 days 00:59:18.340000,,1,5.0,,,False,True
0 days 01:02:05.527000,NOR,4,0 days 00:01:23.223000,3.0,1.0,,,0 days 00:00:29.792000,0 days 00:00:30.097000,0 days 00:00:23.334000,0 days 01:01:12.115000,0 days 01:01:42.212000,0 days 01:02:05.546000,270.0,238.0,246.0,299.0,True,MEDIUM,3.0,True,McLaren,0 days 01:00:42.304000,,1,4.0,,,False,True
0 days 01:03:28.404000,NOR,4,0 days 00:01:22.877000,4.0,1.0,,,0 days 00:00:30.125000,0 days 00:00:29.665000,0 days 00:00:23.087000,0 days 01:02:35.671000,0 days 01:03:05.336000,0 days 01:03:28.423000,271.0,238.0,247.0,284.0,True,MEDIUM,4.0,True,McLaren,0 days 01:02:05.527000,,1,4.0,,,False,True
0 days 01:04:51.043000,NOR,4,0 days 00:01:22.639000,5.0,1.0,,,0 days 00:00:29.930000,0 days 00:00:29.672000,0 days 00:00:23.037000,0 days 01:03:58.353000,0 days 01:04:28.025000,0 days 01:04:51.062000,273.0,238.0,248.0,286.0,True,MEDIUM,5.0,True,McLaren,0 days 01:03:28.404000,,1,4.0,,,False,True
0 days 01:06:13.224000,NOR,4,0 days 00:01:22.181000,6.0,1.0,,,0 days 00:00:29.880000,0 days 00:00:29.313000,0 days 00:00:22.988000,0 days 01:05:20.942000,0 days 01:05:50.255000,0 days 01:06:13.243000,277.0,241.0,247.0,285.0,True,MEDIUM,6.0,True,McLaren,0 days 01:04:51.043000,,1,4.0,,,False,True
0 days 01:07:35.441000,NOR,4,0 days 00:01:22.217000,7.0,1.0,,,0 days 00:00:29.829000,0 days 00:00:29.373000,0 days 00:00:23.015000,0 days 01:06:43.072000,0 days 01:07:12.445000,0 days 01:07:35.460000,276.0,243.0,247.0,286.0,False,MEDIUM,7.0,True,McLaren,0 days 01:06:13.224000,,1,4.0,,,False,True
0 days 01:08:57.427000,NOR,4,0 days 00:01:21.986000,8.0,1.0,,,0 days 00:00:29.655000,0 days 00:00:29.167000,0 days 00:00:23.164000,0 days 01:08:05.115000,0 days 01:08:34.282000,0 days 01:08:57.446000,277.0,242.0,252.0,285.0,True,MEDIUM,8.0,True,McLaren,0 days 01:07:35.441000,,1,4.0,,,False,True
0 days 01:10:19.006000,NOR,4,0 days 00:01:21.579000,9.0,1.0,,,0 days 00:00:29.497000,0 days 00:00:29.131000,0 days 00:00:22.951000,0 days 01:09:26.943000,0 days 01:09:56.074000,0 days 01:10:19.025000,278.0,242.0,251.0,300.0,True,MEDIUM,9.0,True,McLaren,0 days 01:08:57.427000,,1,4.0,,,False,True
0 days 01:11:41.095000,NOR,4,0 days 00:01:22.089000,10.0,1.0,,,0 days 00:00:29.616000,0 days 00:00:29.355000,0 days 00:00:23.118000,0 days 01:10:48.641000,0 days 01:11:17.996000,0 days 01:11:41.114000,278.0,243.0,252.0,301.0,False,MEDIUM,10.0,True,McLaren,0 days 01:10:19.006000,,1,4.0,,,False,True
0 days 01:13:03.346000,NOR,4,0 days 00:01:22.251000,11.0,1.0,,,0 days 00:00:29.586000,0 days 00:00:29.501000,0 days 00:00:23.164000,0 days 01:12:10.700000,0 days 01:12:40.201000,0 days 01:13:03.365000,275.0,241.0,252.0,303.0,False,MEDIUM,11.0,True,McLaren,0 days 01:11:41.095000,,1,4.0,,,False,True
