Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:06.605000,GAS,10,0 days 00:01:22.823000,1.0,1.0,,,,0 days 00:00:28.934000,0 days 00:00:30.072000,,0 days 00:33:36.653000,0 days 00:34:06.805000,290.0,86.0,244.0,241.0,False,SOFT,4.0,False,AlphaTauri,0 days 00:32:43.624000,,124,7.0,,,False,False
0 days 00:35:40.158000,GAS,10,0 days 00:01:33.553000,2.0,1.0,,,0 days 00:00:27.420000,0 days 00:00:39.093000,0 days 00:00:27.040000,0 days 00:34:34.037000,0 days 00:35:13.130000,0 days 00:35:40.170000,153.0,159.0,169.0,247.0,True,SOFT,5.0,False,AlphaTauri,0 days 00:34:06.605000,,4,7.0,,,False,False
0 days 00:37:11.567000,GAS,10,0 days 00:01:31.409000,3.0,1.0,,,0 days 00:00:31.303000,0 days 00:00:32.927000,0 days 00:00:27.179000,0 days 00:36:11.473000,0 days 00:36:44.400000,0 days 00:37:11.579000,163.0,155.0,213.0,123.0,True,SOFT,6.0,False,AlphaTauri,0 days 00:35:40.158000,,4,7.0,,,False,False
0 days 00:38:41.080000,GAS,10,0 days 00:01:29.513000,4.0,1.0,,,0 days 00:00:29.321000,0 days 00:00:33.814000,0 days 00:00:26.378000,0 days 00:37:40.900000,0 days 00:38:14.714000,0 days 00:38:41.092000,152.0,129.0,220.0,249.0,True,SOFT,7.0,False,AlphaTauri,0 days 00:37:11.567000,,4,7.0,,,False,False
0 days 00:40:13.391000,GAS,10,0 days 00:01:32.311000,5.0,1.0,,,0 days 00:00:32.757000,0 days 00:00:34.981000,0 days 00:00:24.573000,0 days 00:39:13.849000,0 days 00:39:48.830000,0 days 00:40:13.403000,168.0,162.0,219.0,121.0,False,SOFT,8.0,False,AlphaTauri,0 days 00:38:41.080000,,4,7.0,,,False,False
0 days 00:41:34.863000,GAS,10,0 days 00:01:21.472000,6.0,1.0,,,0 days 00:00:29.346000,0 days 00:00:31.209000,0 days 00:00:20.917000,0 days 00:40:42.749000,0 days 00:41:13.958000,0 days 00:41:34.875000,204.0,88.0,288.0,265.0,True,SOFT,9.0,False,AlphaTauri,0 days 00:40:13.391000,,41,7.0,,,False,False
0 days 00:42:34.455000,GAS,10,0 days 00:00:59.592000,7.0,1.0,,,0 days 00:00:20.322000,0 days 00:00:21.789000,0 days 00:00:17.481000,0 days 00:41:55.197000,0 days 00:42:16.986000,0 days 00:42:34.467000,283.0,257.0,288.0,309.0,True,SOFT,10.0,False,AlphaTauri,0 days 00:41:34.863000,,1,7.0,,,False,True
0 days 00:43:33.778000,GAS,10,0 days 00:00:59.323000,8.0,1.0,,,0 days 00:00:20.469000,0 days 00:00:21.494000,0 days 00:00:17.360000,0 days 00:42:54.936000,0 days 00:43:16.430000,0 days 00:43:33.790000,282.0,260.0,284.0,298.0,True,SOFT,11.0,False,AlphaTauri,0 days 00:42:34.455000,,1,7.0,,,False,True
0 days 00:44:32.775000,GAS,10,0 days 00:00:58.997000,9.0,1.0,,,0 days 00:00:20.462000,0 days 00:00:21.279000,0 days 00:00:17.256000,0 days 00:43:54.252000,0 days 00:44:15.531000,0 days 00:44:32.787000,290.0,257.0,293.0,290.0,True,SOFT,12.0,False,AlphaTauri,0 days 00:43:33.778000,,1,7.0,,,False,True
0 days 00:45:31.333000,GAS,10,0 days 00:00:58.558000,10.0,1.0,,,0 days 00:00:19.999000,0 days 00:00:21.245000,0 days 00:00:17.314000,0 days 00:44:52.786000,0 days 00:45:14.031000,0 days 00:45:31.345000,288.0,259.0,295.0,318.0,True,SOFT,13.0,False,AlphaTauri,0 days 00:44:32.775000,,1,7.0,,,False,True
0 days 00:46:30.217000,GAS,10,0 days 00:00:58.884000,11.0,1.0,,,0 days 00:00:20.094000,0 days 00:00:21.435000,0 days 00:00:17.355000,0 days 00:45:51.439000,0 days 00:46:12.874000,0 days 00:46:30.229000,290.0,259.0,293.0,306.0,False,SOFT,14.0,False,AlphaTauri,0 days 00:45:31.333000,,1,7.0,,,False,True
0 days 00:47:28.966000,GAS,10,0 days 00:00:58.749000,12.0,1.0,,,0 days 00:00:20.109000,0 days 00:00:21.255000,0 days 00:00:17.385000,0 days 00:46:50.338000,0 days 00:47:11.593000,0 days 00:47:28.978000,289.0,259.0,292.0,312.0,False,SOFT,15.0,False,AlphaTauri,0 days 00:46:30.217000,,1,7.0,,,False,True
0 days 00:48:27.781000,GAS,10,0 days 00:00:58.815000,13.0,1.0,,,0 days 00:00:20.082000,0 days 00:00:21.433000,0 days 00:00:17.300000,0 days 00:47:49.060000,0 days 00:48:10.493000,0 days 00:48:27.793000,289.0,258.0,294.0,324.0,False,SOFT,16.0,False,AlphaTauri,0 days 00:47:28.966000,,1,7.0,,,False,True
0 days 00:49:26.731000,GAS,10,0 days 00:00:58.950000,14.0,1.0,,,0 days 00:00:20.148000,0 days 00:00:21.466000,0 days 00:00:17.336000,0 days 00:48:47.941000,0 days 00:49:09.407000,0 days 00:49:26.743000,294.0,259.0,293.0,315.0,False,SOFT,17.0,False,AlphaTauri,0 days 00:48:27.781000,,1,7.0,,,False,True
0 days 00:50:25.745000,GAS,10,0 days 00:00:59.014000,15.0,1.0,,,0 days 00:00:20.189000,0 days 00:00:21.463000,0 days 00:00:17.362000,0 days 00:49:46.932000,0 days 00:50:08.395000,0 days 00:50:25.757000,292.0,259.0,293.0,312.0,False,SOFT,18.0,False,AlphaTauri,0 days 00:49:26.731000,,1,7.0,,,False,True
0 days 00:51:24.823000,GAS,10,0 days 00:00:59.078000,16.0,1.0,,,0 days 00:00:20.244000,0 days 00:00:21.525000,0 days 00:00:17.309000,0 days 00:50:46.001000,0 days 00:51:07.526000,0 days 00:51:24.835000,291.0,257.0,293.0,319.0,False,SOFT,19.0,False,AlphaTauri,0 days 00:50:25.745000,,1,7.0,,,False,True
0 days 00:52:23.564000,GAS,10,0 days 00:00:58.741000,17.0,1.0,,,0 days 00:00:20.270000,0 days 00:00:21.188000,0 days 00:00:17.283000,0 days 00:51:45.105000,0 days 00:52:06.293000,0 days 00:52:23.576000,290.0,259.0,293.0,318.0,False,SOFT,20.0,False,AlphaTauri,0 days 00:51:24.823000,,1,7.0,,,False,True
0 days 00:53:22.694000,GAS,10,0 days 00:00:59.130000,18.0,1.0,,,0 days 00:00:20.321000,0 days 00:00:21.466000,0 days 00:00:17.343000,0 days 00:52:43.897000,0 days 00:53:05.363000,0 days 00:53:22.706000,290.0,260.0,292.0,322.0,False,SOFT,21.0,False,AlphaTauri,0 days 00:52:23.564000,,1,7.0,,,False,True
0 days 00:54:21.571000,GAS,10,0 days 00:00:58.877000,19.0,1.0,,,0 days 00:00:20.251000,0 days 00:00:21.281000,0 days 00:00:17.345000,0 days 00:53:42.957000,0 days 00:54:04.238000,0 days 00:54:21.583000,290.0,258.0,292.0,324.0,False,SOFT,22.0,False,AlphaTauri,0 days 00:53:22.694000,,1,7.0,,,False,True
0 days 00:55:20.338000,GAS,10,0 days 00:00:58.767000,20.0,1.0,,,0 days 00:00:20.288000,0 days 00:00:21.226000,0 days 00:00:17.253000,0 days 00:54:41.871000,0 days 00:55:03.097000,0 days 00:55:20.350000,290.0,258.0,293.0,327.0,False,SOFT,23.0,False,AlphaTauri,0 days 00:54:21.571000,,1,7.0,,,False,True
0 days 00:56:19.337000,GAS,10,0 days 00:00:58.999000,21.0,1.0,,,0 days 00:00:20.342000,0 days 00:00:21.261000,0 days 00:00:17.396000,0 days 00:55:40.692000,0 days 00:56:01.953000,0 days 00:56:19.349000,290.0,257.0,291.0,321.0,False,SOFT,24.0,False,AlphaTauri,0 days 00:55:20.338000,,1,7.0,,,False,True
0 days 00:57:18.362000,GAS,10,0 days 00:00:59.025000,22.0,1.0,,,0 days 00:00:20.259000,0 days 00:00:21.414000,0 days 00:00:17.352000,0 days 00:56:39.608000,0 days 00:57:01.022000,0 days 00:57:18.374000,290.0,259.0,291.0,322.0,False,SOFT,25.0,False,AlphaTauri,0 days 00:56:19.337000,,1,7.0,,,False,True
0 days 00:58:17.334000,GAS,10,0 days 00:00:58.972000,23.0,1.0,,,0 days 00:00:20.421000,0 days 00:00:21.247000,0 days 00:00:17.304000,0 days 00:57:38.795000,0 days 00:58:00.042000,0 days 00:58:17.346000,288.0,258.0,291.0,318.0,False,SOFT,26.0,False,AlphaTauri,0 days 00:57:18.362000,,1,7.0,,,False,True
0 days 00:59:16.435000,GAS,10,0 days 00:00:59.101000,24.0,1.0,,,0 days 00:00:20.440000,0 days 00:00:21.371000,0 days 00:00:17.290000,0 days 00:58:37.786000,0 days 00:58:59.157000,0 days 00:59:16.447000,288.0,259.0,292.0,314.0,False,SOFT,27.0,False,AlphaTauri,0 days 00:58:17.334000,,1,7.0,,,False,True
0 days 01:00:15.588000,GAS,10,0 days 00:00:59.153000,25.0,1.0,,,0 days 00:00:20.429000,0 days 00:00:21.416000,0 days 00:00:17.308000,0 days 00:59:36.876000,0 days 00:59:58.292000,0 days 01:00:15.600000,289.0,258.0,290.0,318.0,False,SOFT,28.0,False,AlphaTauri,0 days 00:59:16.435000,,1,7.0,,,False,True
