Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:35:47.424000,GAS,10,0 days 00:02:20.954000,1.0,1.0,,,,0 days 00:00:48.465000,0 days 00:00:33.649000,,0 days 00:35:13.839000,0 days 00:35:47.574000,177.0,260.0,194.0,192.0,False,WET,5.0,False,AlphaTauri,0 days 00:33:26.325000,,12,13.0,,,False,False
0 days 00:37:52.087000,GAS,10,0 days 00:02:04.663000,2.0,1.0,,,0 days 00:00:47.278000,0 days 00:00:45.312000,0 days 00:00:32.073000,0 days 00:36:34.707000,0 days 00:37:20.019000,0 days 00:37:52.092000,212.0,265.0,198.0,206.0,True,WET,6.0,False,AlphaTauri,0 days 00:35:47.424000,,21,13.0,,,False,True
0 days 00:39:53.488000,GAS,10,0 days 00:02:01.401000,3.0,1.0,,,0 days 00:00:45.688000,0 days 00:00:44.278000,0 days 00:00:31.435000,0 days 00:38:37.780000,0 days 00:39:22.058000,0 days 00:39:53.493000,206.0,265.0,206.0,209.0,True,WET,7.0,False,AlphaTauri,0 days 00:37:52.087000,,1,13.0,,,False,True
0 days 00:41:53.621000,GAS,10,0 days 00:02:00.133000,4.0,1.0,,,0 days 00:00:44.989000,0 days 00:00:43.432000,0 days 00:00:31.712000,0 days 00:40:38.482000,0 days 00:41:21.914000,0 days 00:41:53.626000,216.0,268.0,204.0,197.0,True,WET,8.0,False,AlphaTauri,0 days 00:39:53.488000,,1,13.0,,,False,True
0 days 00:43:51.906000,GAS,10,0 days 00:01:58.285000,5.0,1.0,,,0 days 00:00:44.292000,0 days 00:00:42.664000,0 days 00:00:31.329000,0 days 00:42:37.918000,0 days 00:43:20.582000,0 days 00:43:51.911000,219.0,268.0,210.0,205.0,True,WET,9.0,False,AlphaTauri,0 days 00:41:53.621000,,1,13.0,,,False,True
0 days 00:45:48.693000,GAS,10,0 days 00:01:56.787000,6.0,1.0,,,0 days 00:00:43.847000,0 days 00:00:41.880000,0 days 00:00:31.060000,0 days 00:44:35.758000,0 days 00:45:17.638000,0 days 00:45:48.698000,227.0,271.0,209.0,220.0,True,WET,10.0,False,AlphaTauri,0 days 00:43:51.906000,,1,13.0,,,False,True
0 days 00:47:44.833000,GAS,10,0 days 00:01:56.140000,7.0,1.0,,,0 days 00:00:43.666000,0 days 00:00:41.420000,0 days 00:00:31.054000,0 days 00:46:32.364000,0 days 00:47:13.784000,0 days 00:47:44.838000,226.0,270.0,213.0,232.0,True,WET,11.0,False,AlphaTauri,0 days 00:45:48.693000,,1,13.0,,,False,True
0 days 00:49:41.749000,GAS,10,0 days 00:01:56.916000,8.0,1.0,,,0 days 00:00:43.239000,0 days 00:00:41.881000,0 days 00:00:31.796000,0 days 00:48:28.077000,0 days 00:49:09.958000,0 days 00:49:41.754000,212.0,273.0,211.0,237.0,False,WET,12.0,False,AlphaTauri,0 days 00:47:44.833000,,1,12.0,,,False,True
0 days 00:51:34.504000,GAS,10,0 days 00:01:52.755000,9.0,1.0,,,0 days 00:00:42.229000,0 days 00:00:40.164000,0 days 00:00:30.362000,0 days 00:50:23.983000,0 days 00:51:04.147000,0 days 00:51:34.509000,234.0,267.0,217.0,235.0,True,WET,13.0,False,AlphaTauri,0 days 00:49:41.749000,,1,9.0,,,False,True
0 days 00:53:27.203000,GAS,10,0 days 00:01:52.699000,10.0,1.0,,0 days 00:53:26.681000,0 days 00:00:41.899000,0 days 00:00:39.682000,0 days 00:00:31.118000,0 days 00:52:16.408000,0 days 00:52:56.090000,0 days 00:53:27.208000,235.0,270.0,,230.0,False,WET,14.0,False,AlphaTauri,0 days 00:51:34.504000,,1,9.0,,,False,False
