Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:03:59.211000,VER,1,0 days 00:01:30.827000,1.0,1.0,,,,0 days 00:00:30.903000,0 days 00:00:28.827000,,0 days 01:03:30.484000,0 days 01:03:59.211000,315.0,316.0,311.0,286.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:02:28.137000,,1,4.0,,,False,False
0 days 01:05:25.612000,VER,1,0 days 00:01:26.401000,2.0,1.0,,,0 days 00:00:28.387000,0 days 00:00:29.504000,0 days 00:00:28.510000,0 days 01:04:27.598000,0 days 01:04:57.102000,0 days 01:05:25.612000,304.0,303.0,303.0,314.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:03:59.211000,,1,3.0,,,False,True
0 days 01:06:51.793000,VER,1,0 days 00:01:26.181000,3.0,1.0,,,0 days 00:00:28.205000,0 days 00:00:29.457000,0 days 00:00:28.519000,0 days 01:05:53.817000,0 days 01:06:23.274000,0 days 01:06:51.793000,304.0,303.0,304.0,309.0,True,SOFT,3.0,True,Red Bull Racing,0 days 01:05:25.612000,,1,3.0,,,False,True
0 days 01:08:17.575000,VER,1,0 days 00:01:25.782000,4.0,1.0,,,0 days 00:00:27.936000,0 days 00:00:29.170000,0 days 00:00:28.676000,0 days 01:07:19.729000,0 days 01:07:48.899000,0 days 01:08:17.575000,307.0,324.0,306.0,325.0,True,SOFT,4.0,True,Red Bull Racing,0 days 01:06:51.793000,,1,3.0,,,False,True
0 days 01:09:43.087000,VER,1,0 days 00:01:25.512000,5.0,1.0,,,0 days 00:00:27.904000,0 days 00:00:29.341000,0 days 00:00:28.267000,0 days 01:08:45.479000,0 days 01:09:14.820000,0 days 01:09:43.087000,305.0,301.0,302.0,347.0,True,SOFT,5.0,True,Red Bull Racing,0 days 01:08:17.575000,,1,2.0,,,False,True
0 days 01:11:08.747000,VER,1,0 days 00:01:25.660000,6.0,1.0,,,0 days 00:00:28.188000,0 days 00:00:29.273000,0 days 00:00:28.199000,0 days 01:10:11.275000,0 days 01:10:40.548000,0 days 01:11:08.747000,300.0,301.0,303.0,306.0,False,SOFT,6.0,True,Red Bull Racing,0 days 01:09:43.087000,,1,2.0,,,False,True
0 days 01:12:34.044000,VER,1,0 days 00:01:25.297000,7.0,1.0,,,0 days 00:00:28.071000,0 days 00:00:29.065000,0 days 00:00:28.161000,0 days 01:11:36.818000,0 days 01:12:05.883000,0 days 01:12:34.044000,301.0,304.0,304.0,307.0,True,SOFT,7.0,True,Red Bull Racing,0 days 01:11:08.747000,,1,2.0,,,False,True
0 days 01:13:59.662000,VER,1,0 days 00:01:25.618000,8.0,1.0,,,0 days 00:00:28.020000,0 days 00:00:29.303000,0 days 00:00:28.295000,0 days 01:13:02.064000,0 days 01:13:31.367000,0 days 01:13:59.662000,302.0,304.0,303.0,309.0,False,SOFT,8.0,True,Red Bull Racing,0 days 01:12:34.044000,,1,2.0,,,False,True
0 days 01:15:25.548000,VER,1,0 days 00:01:25.886000,9.0,1.0,,,0 days 00:00:28.062000,0 days 00:00:29.337000,0 days 00:00:28.487000,0 days 01:14:27.724000,0 days 01:14:57.061000,0 days 01:15:25.548000,303.0,305.0,303.0,311.0,False,SOFT,9.0,True,Red Bull Racing,0 days 01:13:59.662000,,1,2.0,,,False,True
0 days 01:16:51.501000,VER,1,0 days 00:01:25.953000,10.0,1.0,,,0 days 00:00:28.097000,0 days 00:00:29.415000,0 days 00:00:28.441000,0 days 01:15:53.645000,0 days 01:16:23.060000,0 days 01:16:51.501000,301.0,306.0,303.0,309.0,False,SOFT,10.0,True,Red Bull Racing,0 days 01:15:25.548000,,1,2.0,,,False,True
0 days 01:18:17.359000,VER,1,0 days 00:01:25.858000,11.0,1.0,,,0 days 00:00:28.012000,0 days 00:00:29.461000,0 days 00:00:28.385000,0 days 01:17:19.513000,0 days 01:17:48.974000,0 days 01:18:17.359000,303.0,306.0,302.0,312.0,False,SOFT,11.0,True,Red Bull Racing,0 days 01:16:51.501000,,1,2.0,,,False,True
0 days 01:20:04.604000,VER,1,0 days 00:01:47.245000,12.0,1.0,,,0 days 00:00:28.054000,0 days 00:00:39.612000,0 days 00:00:39.579000,0 days 01:18:45.413000,0 days 01:19:25.025000,0 days 01:20:04.604000,304.0,221.0,197.0,312.0,False,SOFT,12.0,True,Red Bull Racing,0 days 01:18:17.359000,,1267,1.0,,,False,False
0 days 01:21:33.323000,VER,1,0 days 00:01:28.719000,13.0,1.0,,,0 days 00:00:30.937000,0 days 00:00:29.383000,0 days 00:00:28.399000,0 days 01:20:35.541000,0 days 01:21:04.924000,0 days 01:21:33.323000,298.0,302.0,301.0,216.0,False,SOFT,13.0,True,Red Bull Racing,0 days 01:20:04.604000,,71,1.0,,,False,False
0 days 01:22:58.938000,VER,1,0 days 00:01:25.615000,14.0,1.0,,,0 days 00:00:28.139000,0 days 00:00:29.153000,0 days 00:00:28.323000,0 days 01:22:01.462000,0 days 01:22:30.615000,0 days 01:22:58.938000,300.0,304.0,300.0,308.0,False,SOFT,14.0,True,Red Bull Racing,0 days 01:21:33.323000,,1,1.0,,,False,True
0 days 01:24:24.732000,VER,1,0 days 00:01:25.794000,15.0,1.0,,,0 days 00:00:28.218000,0 days 00:00:29.284000,0 days 00:00:28.292000,0 days 01:23:27.156000,0 days 01:23:56.440000,0 days 01:24:24.732000,302.0,305.0,300.0,307.0,False,SOFT,15.0,True,Red Bull Racing,0 days 01:22:58.938000,,1,1.0,,,False,True
0 days 01:25:50.635000,VER,1,0 days 00:01:25.903000,16.0,1.0,,,0 days 00:00:28.244000,0 days 00:00:29.252000,0 days 00:00:28.407000,0 days 01:24:52.976000,0 days 01:25:22.228000,0 days 01:25:50.635000,300.0,306.0,300.0,308.0,False,SOFT,16.0,True,Red Bull Racing,0 days 01:24:24.732000,,1,1.0,,,False,True
0 days 01:27:16.505000,VER,1,0 days 00:01:25.870000,17.0,1.0,,,0 days 00:00:28.220000,0 days 00:00:29.382000,0 days 00:00:28.268000,0 days 01:26:18.855000,0 days 01:26:48.237000,0 days 01:27:16.505000,301.0,305.0,302.0,306.0,False,SOFT,17.0,True,Red Bull Racing,0 days 01:25:50.635000,,1,1.0,,,False,True
0 days 01:28:42.490000,VER,1,0 days 00:01:25.985000,18.0,1.0,,,0 days 00:00:28.295000,0 days 00:00:29.373000,0 days 00:00:28.317000,0 days 01:27:44.800000,0 days 01:28:14.173000,0 days 01:28:42.490000,301.0,306.0,300.0,307.0,False,SOFT,18.0,True,Red Bull Racing,0 days 01:27:16.505000,,1,1.0,,,False,True
0 days 01:30:08.289000,VER,1,0 days 00:01:25.799000,19.0,1.0,,,0 days 00:00:28.199000,0 days 00:00:29.274000,0 days 00:00:28.326000,0 days 01:29:10.689000,0 days 01:29:39.963000,0 days 01:30:08.289000,302.0,306.0,300.0,307.0,False,SOFT,19.0,True,Red Bull Racing,0 days 01:28:42.490000,,1,1.0,,,False,True
0 days 01:31:34.039000,VER,1,0 days 00:01:25.750000,20.0,1.0,,,0 days 00:00:28.151000,0 days 00:00:29.329000,0 days 00:00:28.270000,0 days 01:30:36.440000,0 days 01:31:05.769000,0 days 01:31:34.039000,304.0,305.0,301.0,307.0,False,SOFT,20.0,True,Red Bull Racing,0 days 01:30:08.289000,,1,1.0,,,False,True
0 days 01:32:59.829000,VER,1,0 days 00:01:25.790000,21.0,1.0,,,0 days 00:00:28.178000,0 days 00:00:29.399000,0 days 00:00:28.213000,0 days 01:32:02.217000,0 days 01:32:31.616000,0 days 01:32:59.829000,304.0,306.0,302.0,308.0,False,SOFT,21.0,True,Red Bull Racing,0 days 01:31:34.039000,,1,1.0,,,False,True
0 days 01:34:25.730000,VER,1,0 days 00:01:25.901000,22.0,1.0,,,0 days 00:00:28.136000,0 days 00:00:29.482000,0 days 00:00:28.283000,0 days 01:33:27.965000,0 days 01:33:57.447000,0 days 01:34:25.730000,304.0,306.0,302.0,309.0,False,SOFT,22.0,True,Red Bull Racing,0 days 01:32:59.829000,,1,1.0,,,False,True
0 days 01:35:51.449000,VER,1,0 days 00:01:25.719000,23.0,1.0,,,0 days 00:00:28.199000,0 days 00:00:29.376000,0 days 00:00:28.144000,0 days 01:34:53.929000,0 days 01:35:23.305000,0 days 01:35:51.449000,306.0,306.0,303.0,309.0,False,SOFT,23.0,True,Red Bull Racing,0 days 01:34:25.730000,,1,1.0,,,False,True
