Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:59:51.778000,HAM,44,0 days 00:01:36.034000,1.0,1.0,,,,0 days 00:00:37.703000,0 days 00:00:25.484000,,0 days 00:59:26.446000,0 days 00:59:51.913000,299.0,257.0,244.0,299.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:58:15.512000,,1,2.0,,,False,False
0 days 01:01:23.198000,HAM,44,0 days 00:01:31.420000,2.0,1.0,,,0 days 00:00:29.249000,0 days 00:00:37.314000,0 days 00:00:24.857000,0 days 01:00:21.055000,0 days 01:00:58.369000,0 days 01:01:23.226000,313.0,258.0,246.0,319.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:59:51.778000,,1,2.0,,,False,True
0 days 01:02:54.914000,HAM,44,0 days 00:01:31.716000,3.0,1.0,,,0 days 00:00:29.287000,0 days 00:00:37.133000,0 days 00:00:25.296000,0 days 01:01:52.513000,0 days 01:02:29.646000,0 days 01:02:54.942000,307.0,257.0,246.0,294.0,False,MEDIUM,3.0,True,Mercedes,0 days 01:01:23.198000,,1,2.0,,,False,True
0 days 01:04:26.902000,HAM,44,0 days 00:01:31.988000,4.0,1.0,,,0 days 00:00:29.554000,0 days 00:00:37.258000,0 days 00:00:25.176000,0 days 01:03:24.496000,0 days 01:04:01.754000,0 days 01:04:26.930000,291.0,257.0,246.0,295.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:02:54.914000,,1,2.0,,,False,True
0 days 01:05:58.579000,HAM,44,0 days 00:01:31.677000,5.0,1.0,,,0 days 00:00:29.469000,0 days 00:00:37.231000,0 days 00:00:24.977000,0 days 01:04:56.399000,0 days 01:05:33.630000,0 days 01:05:58.607000,295.0,258.0,246.0,297.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:04:26.902000,,1,2.0,,,False,True
0 days 01:07:30.325000,HAM,44,0 days 00:01:31.746000,6.0,1.0,,,0 days 00:00:29.486000,0 days 00:00:37.195000,0 days 00:00:25.065000,0 days 01:06:28.093000,0 days 01:07:05.288000,0 days 01:07:30.353000,296.0,257.0,246.0,299.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:05:58.579000,,1,2.0,,,False,True
0 days 01:09:02,HAM,44,0 days 00:01:31.675000,7.0,1.0,,,0 days 00:00:29.518000,0 days 00:00:37.064000,0 days 00:00:25.093000,0 days 01:07:59.871000,0 days 01:08:36.935000,0 days 01:09:02.028000,295.0,258.0,246.0,296.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:07:30.325000,,1,2.0,,,False,True
0 days 01:10:33.760000,HAM,44,0 days 00:01:31.760000,8.0,1.0,,,0 days 00:00:29.475000,0 days 00:00:37.201000,0 days 00:00:25.084000,0 days 01:09:31.503000,0 days 01:10:08.704000,0 days 01:10:33.788000,296.0,257.0,245.0,298.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:09:02,,1,2.0,,,False,True
0 days 01:12:05.324000,HAM,44,0 days 00:01:31.564000,9.0,1.0,,,0 days 00:00:29.496000,0 days 00:00:36.954000,0 days 00:00:25.114000,0 days 01:11:03.284000,0 days 01:11:40.238000,0 days 01:12:05.352000,294.0,258.0,245.0,294.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:10:33.760000,,1,2.0,,,False,True
0 days 01:13:36.839000,HAM,44,0 days 00:01:31.515000,10.0,1.0,,,0 days 00:00:29.484000,0 days 00:00:36.923000,0 days 00:00:25.108000,0 days 01:12:34.836000,0 days 01:13:11.759000,0 days 01:13:36.867000,295.0,258.0,246.0,297.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:12:05.324000,,1,2.0,,,False,True
