Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:35:42.193000,BOT,77,0 days 00:02:08.585000,1.0,1.0,,,,0 days 00:00:49.588000,0 days 00:00:41.037000,,0 days 00:35:01.191000,0 days 00:35:42.313000,250.0,165.0,97.0,313.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:33:33.451000,,124,2.0,,,False,False
0 days 00:38:49.070000,BOT,77,,2.0,1.0,,,0 days 00:01:27.574000,0 days 00:00:52.269000,0 days 00:00:47.027000,0 days 00:37:09.809000,0 days 00:38:02.079000,0 days 00:38:49.206000,132.0,185.0,123.0,108.0,False,MEDIUM,5.0,False,Mercedes,0 days 00:35:42.193000,,4,2.0,,,False,False
0 days 00:41:41.309000,BOT,77,,3.0,1.0,,,0 days 00:01:10.875000,0 days 00:00:57.114000,0 days 00:00:44.258000,0 days 00:39:59.984000,0 days 00:40:57.086000,0 days 00:41:41.483000,138.0,115.0,93.0,118.0,False,MEDIUM,6.0,False,Mercedes,0 days 00:38:49.070000,,4,2.0,,,False,False
0 days 00:44:33.818000,BOT,77,,4.0,1.0,,,0 days 00:01:09.062000,0 days 00:00:56.883000,0 days 00:00:46.561000,0 days 00:42:50.413000,0 days 00:43:47.292000,0 days 00:44:33.981000,121.0,102.0,113.0,179.0,False,MEDIUM,7.0,False,Mercedes,0 days 00:41:41.309000,,4,2.0,,,False,False
0 days 00:47:26.503000,BOT,77,,5.0,1.0,,,0 days 00:01:03.448000,0 days 00:00:57.625000,0 days 00:00:51.619000,0 days 00:45:37.316000,0 days 00:46:34.946000,0 days 00:47:26.664000,136.0,115.0,164.0,155.0,False,MEDIUM,8.0,False,Mercedes,0 days 00:44:33.818000,,41,2.0,,,False,False
0 days 00:49:07.205000,BOT,77,0 days 00:01:40.702000,6.0,1.0,,,0 days 00:00:35.870000,0 days 00:00:34.884000,0 days 00:00:29.948000,0 days 00:48:02.408000,0 days 00:48:37.292000,0 days 00:49:07.240000,249.0,305.0,161.0,308.0,True,MEDIUM,9.0,False,Mercedes,0 days 00:47:26.503000,,1,2.0,,,False,True
0 days 00:50:48.685000,BOT,77,0 days 00:01:41.480000,7.0,1.0,,,0 days 00:00:36.081000,0 days 00:00:35.157000,0 days 00:00:30.242000,0 days 00:49:43.321000,0 days 00:50:18.478000,0 days 00:50:48.720000,251.0,301.0,157.0,299.0,False,MEDIUM,10.0,False,Mercedes,0 days 00:49:07.205000,,1,2.0,,,False,True
0 days 00:52:29.864000,BOT,77,0 days 00:01:41.179000,8.0,1.0,,,0 days 00:00:35.857000,0 days 00:00:35.041000,0 days 00:00:30.281000,0 days 00:51:24.577000,0 days 00:51:59.618000,0 days 00:52:29.899000,254.0,299.0,162.0,302.0,False,MEDIUM,11.0,False,Mercedes,0 days 00:50:48.685000,,1,2.0,,,False,True
0 days 00:54:11.205000,BOT,77,0 days 00:01:41.341000,9.0,1.0,,,0 days 00:00:36.060000,0 days 00:00:35.108000,0 days 00:00:30.173000,0 days 00:53:05.959000,0 days 00:53:41.067000,0 days 00:54:11.240000,250.0,301.0,159.0,295.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:52:29.864000,,1,2.0,,,False,True
0 days 00:55:52.636000,BOT,77,0 days 00:01:41.431000,10.0,1.0,,,0 days 00:00:36.018000,0 days 00:00:35.105000,0 days 00:00:30.308000,0 days 00:54:47.258000,0 days 00:55:22.363000,0 days 00:55:52.671000,251.0,300.0,159.0,295.0,False,MEDIUM,13.0,False,Mercedes,0 days 00:54:11.205000,,1,2.0,,,False,True
0 days 00:57:33.873000,BOT,77,0 days 00:01:41.237000,11.0,1.0,,,0 days 00:00:35.939000,0 days 00:00:35.076000,0 days 00:00:30.222000,0 days 00:56:28.610000,0 days 00:57:03.686000,0 days 00:57:33.908000,251.0,302.0,162.0,299.0,False,MEDIUM,14.0,False,Mercedes,0 days 00:55:52.636000,,1,2.0,,,False,True
0 days 00:59:15.106000,BOT,77,0 days 00:01:41.233000,12.0,1.0,,,0 days 00:00:35.981000,0 days 00:00:35.288000,0 days 00:00:29.964000,0 days 00:58:09.889000,0 days 00:58:45.177000,0 days 00:59:15.141000,255.0,302.0,163.0,299.0,False,MEDIUM,15.0,False,Mercedes,0 days 00:57:33.873000,,1,2.0,,,False,True
