Minisector,VER,SAI,Fastest
0,323.44350764295353,307.67213130068563,VER
1,246.67733135746033,226.38423438896217,VER
2,124.18738121442819,127.50390174168729,SAI
3,240.93798409384732,231.6664574315052,VER
4,191.70348269796696,189.88563146230703,VER
5,251.27695862289175,243.20014023740933,VER
6,235.8704512191062,224.03837765003175,VER
7,256.9349283752248,259.66164568832454,SAI
8,291.3423724711111,294.17183805327267,SAI
9,214.37520010950516,195.40583599085076,VER
10,192.7272087123707,217.09413267824758,SAI
11,272.350345038002,278.0133987231742,SAI
12,226.32795559461528,203.66307183983125,VER
13,249.02141147878788,257.81883149276473,SAI
14,292.77215429075346,297.68472534419686,SAI
15,309.8318920725265,310.8303877407407,SAI
16,309.07043630629863,310.76701854660894,SAI
17,213.23095734377173,199.5207537083147,VER
18,255.51693974641537,265.1234148059422,SAI
19,295.4484487256219,298.68611254739926,SAI
20,311.1933537202336,313.2408615512623,SAI
21,308.31624662643276,314.07604162133333,SAI
22,157.013046268743,142.1767162696365,VER
23,226.30748340323203,241.6186528269318,SAI
24,286.6940209798758,293.9487738883477,SAI
25,301.9312496,,VER
