Minisector,VER,SAI,Fastest
0,260.98186973874124,266.85624148002086,SAI
1,139.1218542754947,135.96765473458822,VER
2,200.1722323968254,202.33989017415894,SAI
3,246.27175517567122,245.3178914185695,VER
4,263.3958257367521,260.56562572444443,VER
5,188.73589588525573,180.97335966791533,VER
6,147.38441797731633,154.71685510753485,SAI
7,188.07914144985995,189.87302699672588,SAI
8,98.610521303256,104.30869107719828,SAI
9,73.57845707496811,72.03213480561816,VER
10,97.7614164732039,95.83054725903142,VER
11,184.77620532148148,183.05979748644336,VER
12,245.22468798,244.68869854257957,VER
13,268.31158443369964,268.19903112489794,VER
14,278.454921546672,280.3215283022222,SAI
15,115.23588551973063,117.12480326284523,SAI
16,152.9849429411486,148.62721449293159,VER
17,193.2341861496572,190.15989729585877,VER
18,202.13800617460316,202.381934330731,SAI
19,219.51539217777778,224.53363469195483,SAI
20,136.55007651767198,141.6368327699323,SAI
21,112.43377557036487,120.06730122768477,SAI
22,101.46797615423283,98.25652798018878,VER
23,202.4756573952822,193.98376009509383,VER
24,251.7393968680635,249.0237512998788,VER
25,,265.3555569777778,SAI
