Minisector,VER,LEC,Fastest
0,250.7917214061799,251.14542690041552,LEC
1,209.54893178439343,205.25802692431452,VER
2,199.505002469102,197.78455123590595,VER
3,244.94681732810668,248.36276414086953,LEC
4,262.6321949990365,269.0139604295856,LEC
5,284.8035393906884,286.3686645093461,LEC
6,160.98028056649494,151.5888365469771,VER
7,176.12564148325924,171.75857267798935,VER
8,262.7715078731575,265.2949267439755,LEC
9,291.2967874200979,293.2719334877558,LEC
10,302.7136365028572,306.7939920255892,LEC
11,303.11401593322364,308.193035891358,LEC
12,108.12383696031827,111.07001197092892,LEC
13,189.85960870944746,184.03410512652098,VER
14,268.2834803697101,275.3227672896585,LEC
15,294.8600680406349,304.6909784772399,LEC
16,296.0012921329594,315.0585836965748,LEC
17,175.2322742430427,180.17279002561835,LEC
18,206.81014205968253,209.25726978593818,LEC
19,260.37548375828675,263.63298628743075,LEC
20,152.69799246532494,147.64297244397662,VER
21,144.42372061313839,138.5335031729515,VER
22,218.97651574564102,213.29423140923078,VER
23,230.25236792625722,234.40100053784832,LEC
24,153.21679454348524,149.82759640673777,VER
25,225.0857142857143,221.4812512,VER
