Minisector,VER,LEC,Fastest
0,279.62195558941795,282.25726526295364,LEC
1,117.68878291760473,124.05767512746156,LEC
2,156.49322277412168,158.7479692728452,LEC
3,209.16402356441205,218.8958106813187,LEC
4,160.31208595017637,158.69860874752928,VER
5,241.43075967602124,238.07706947482993,VER
6,231.60017610774614,220.16110228276085,VER
7,135.9542096155973,132.80491506769988,VER
8,233.6928457528757,229.16390924025814,VER
9,272.5917750559617,274.26386554452796,LEC
10,281.05590068888887,280.4600762085137,VER
11,148.00217381541125,146.54198954754648,VER
12,216.34772478747763,213.1750980682473,VER
13,267.10382885829176,266.90781749841267,VER
14,270.7260860177915,272.6929899463973,LEC
15,102.2645033448912,99.01920216266109,VER
16,216.86552338934135,219.16848586155285,LEC
17,270.2727616048892,269.9954948322638,VER
18,290.11911215574816,290.2019576719577,LEC
19,302.06264665681306,302.03349678580764,VER
20,308.78260424,308.3953893565878,VER
21,290.48456378695397,292.4152380698413,LEC
22,150.55844203930633,154.51084496216606,LEC
23,227.9417706660691,227.13337515903385,VER
24,271.5742713424455,273.4148070760062,LEC
25,283.67142948571427,287.57660317297325,LEC
