Minisector,VER,SAI,Fastest
0,264.9448860888769,260.659916939346,VER
1,151.09722924008892,127.14849104761905,VER
2,175.80674542400715,193.06386710275288,SAI
3,241.05754975398557,244.59407067304798,SAI
4,261.17819833316713,251.31279354048883,VER
5,194.98540954846004,171.52417871879095,VER
6,154.4146739478261,142.5532384792381,VER
7,170.41789348556543,173.22334779649302,SAI
8,117.7484125243959,98.18698563385846,VER
9,82.90853444758447,74.01992164292609,VER
10,96.63664172486801,94.25895057961624,VER
11,145.91279431226783,182.7818885202333,SAI
12,236.76956253095125,247.0269629525611,SAI
13,264.2076923076923,269.4976187428571,SAI
14,280.5080128,277.9479168,VER
15,173.87827228956795,109.85397762193955,VER
16,105.824375097447,141.13895963556146,SAI
17,203.5223990725706,183.38616124737888,VER
18,186.72500000000002,192.47486054668974,SAI
19,228.26098218397695,195.4958645979883,VER
20,142.09237980419996,126.96899393494155,VER
21,154.842134248663,106.73046637744005,VER
22,82.57886361322113,95.06335182899731,SAI
23,168.0383156615178,200.0554737660485,SAI
24,240.35595871540775,250.28396396799465,SAI
25,256.7124992,,VER
