X,Y,Minisector,Fastest
-215.5511369459996,1215.590302246281,0,PIA
-182.0,1211.0,0,PIA
-139.0,1205.0,0,PIA
-55.06873222674557,1192.7147418550442,0,PIA
219.0,1150.0,0,PIA
304.17890807985134,1135.9504323118929,0,PIA
448.7998484075865,1110.8823469212293,0,PIA
500.0,1102.0,0,PIA
606.4347054220666,1083.8300771201293,0,PIA
695.7291026763356,1069.0249450217489,0,PIA
757.0,1059.0,0,PIA
905.2154327009085,1034.9389134037042,0,PIA
1127.0,999.0,0,PIA
1168.2022653355405,992.2365684387329,0,PIA
1278.124910885707,974.3145115704966,0,PIA
1299.0,971.0,0,PIA
1585.0,926.0,1,PIA
1626.6626195402541,919.5114068732767,1,PIA
1750.0452702126458,900.6087219429056,1,PIA
1875.0,882.0,1,PIA
1914.442276336309,876.081767190771,1,PIA
2041.3951447516147,856.9522621736724,1,PIA
2234.0,828.0,1,PIA
2333.5537861124394,813.2308366452575,1,PIA
2415.0,801.0,1,PIA
2645.0006327246742,765.5454246130242,1,PIA
2681.0,760.0,1,PIA
2867.879808313267,731.6155893882708,1,PIA
2872.0,731.0,1,PIA
3128.0,693.0,1,PIA
3258.7254856948384,673.6080234487382,2,PIA
3365.0,658.0,2,PIA
3384.4002796181076,655.1526464550458,2,PIA
3672.0,613.0,2,PIA
3707.7739834788563,607.7918432341384,2,PIA
3782.0292375499857,597.480434573148,2,PIA
3859.0,588.0,2,PIA
4221.0,543.0,2,PIA
4283.074406032615,535.4827192532229,2,PIA
4395.0,523.0,2,PIA
4437.167709243276,518.1676288796677,2,PIA
4586.0,501.0,2,PIA
4686.938708506653,489.54001804193973,2,PIA
4727.0,485.0,2,PIA
4996.642208178104,454.3067081799981,3,LEC
5122.0,440.0,3,LEC
5257.904371282727,424.4535883141283,3,LEC
5368.0,412.0,3,LEC
5492.0,398.0,3,LEC
5507.307227057974,396.2198638742876,3,LEC
5651.0,379.0,3,LEC
5684.652497159126,374.97197618473234,3,LEC
5846.0,356.0,3,LEC
5861.916534795845,354.17593195583504,3,LEC
6003.398744471687,338.26050519632355,3,LEC
6041.0,334.0,3,LEC
6255.522047915148,309.13919427021926,3,LEC
6291.0,305.0,3,LEC
6453.317478818185,286.0935900598134,3,LEC
6523.0,278.0,4,LEC
6769.738613119125,249.2674353420977,4,LEC
6772.0,249.0,4,LEC
6969.0,224.0,4,LEC
7070.112656387284,211.02410729256695,4,LEC
7148.0,201.0,4,LEC
7329.65769704205,177.1360885621268,4,LEC
7452.0,161.0,4,LEC
7498.817601888511,154.87629625630794,4,LEC
7559.0,147.0,4,LEC
7900.0,102.0,4,LEC
7917.979318260967,99.61258831958037,4,LEC
8051.688767529411,81.53958440792351,4,LEC
8116.0,73.0,4,LEC
8417.643717784958,33.43547410480702,5,PIA
8421.0,33.0,5,PIA
8689.041392183262,-0.7522820122785643,5,PIA
8691.0,-1.0,5,PIA
9397.0,-94.0,5,PIA
9484.0464930609,-105.92220306033485,5,PIA
9610.0,-123.0,5,PIA
9625.070491303157,-124.98790180069983,5,PIA
9803.651652675519,-147.95880455045352,5,PIA
9842.0,-153.0,5,PIA
9983.0,-172.0,6,PIA
10048.041179956788,-180.60995248893872,6,PIA
10191.0,-199.0,6,PIA
10441.129492337514,-230.40906971815807,6,PIA
10462.0,-233.0,6,PIA
10606.531288774724,-250.67181071348995,6,PIA
10688.0,-261.0,6,PIA
10776.763880138762,-272.8829563114806,6,PIA
10855.0,-284.0,6,PIA
10876.524293164632,-287.2245990458721,6,PIA
10948.0,-299.0,6,PIA
11118.244862042799,-333.60639512328754,6,PIA
11120.0,-334.0,6,PIA
11249.0,-375.0,6,PIA
11254.594406279764,-377.33704661400503,6,PIA
11310.501677864882,-401.84896139942464,6,PIA
11324.0,-409.0,6,PIA
11336.0,-416.0,6,PIA
11383.349233353329,-444.370379685966,6,PIA
11401.0,-456.0,6,PIA
11470.0,-513.0,6,PIA
11482.449748755325,-525.7763726985075,6,PIA
11514.0,-563.0,7,LEC
11520.678273344563,-571.9659270404103,7,LEC
11543.0,-606.0,7,LEC
11550.764000427287,-619.9618110933488,7,LEC
11572.0,-669.0,7,LEC
11597.372243712724,-751.2329084483765,7,LEC
11601.0,-765.0,7,LEC
11609.791130272915,-809.8134207267583,7,LEC
11610.0,-851.0,7,LEC
11608.948911418527,-889.0861467668411,7,LEC
11608.0,-912.0,7,LEC
11606.008953339524,-941.5689179321621,7,LEC
11604.0,-957.0,7,LEC
11588.0,-1049.0,7,LEC
11579.82159387512,-1088.5927870246114,7,LEC
11572.0,-1140.0,7,LEC
11571.376640989085,-1147.127757232732,7,LEC
11565.0,-1236.0,7,LEC
11565.399535795357,-1294.1978758700593,7,LEC
11577.975042135977,-1335.1964719021114,7,LEC
11584.0,-1350.0,7,LEC
11601.312696754843,-1390.3669691780567,7,LEC
11623.0,-1428.0,7,LEC
11629.296672465149,-1436.9336091339524,7,LEC
11638.0,-1448.0,7,LEC
11716.371946408028,-1523.2971149957812,7,LEC
11723.0,-1529.0,7,LEC
11752.137034412071,-1551.827490323646,7,LEC
11791.0,-1573.0,7,LEC
11816.012335742249,-1588.804715825871,7,LEC
11834.0,-1601.0,7,LEC
11925.0,-1677.0,7,LEC
11928.952562865443,-1681.2821291099867,7,LEC
11966.574961166694,-1732.0668770854932,7,LEC
11973.0,-1743.0,7,LEC
11992.481864167463,-1786.9057716978068,7,LEC
11995.0,-1796.0,7,LEC
12013.0,-1898.0,7,LEC
12013.946499279842,-1905.080334318835,7,LEC
12014.944157105538,-1974.1225650244487,7,LEC
12014.0,-1984.0,7,LEC
12006.0,-2055.0,8,LEC
12001.717198365921,-2080.546138046679,8,LEC
11980.0,-2187.0,8,LEC
11966.854565220629,-2241.064852680781,8,LEC
11952.0,-2295.0,8,LEC
11950.08669782865,-2302.0665636183053,8,LEC
11943.0,-2328.0,8,LEC
11925.739258678246,-2385.842026005663,8,LEC
11909.0,-2438.0,8,LEC
11903.526506067692,-2454.69887739975,8,LEC
11876.0,-2536.0,8,LEC
11867.037604630747,-2561.2617612784584,8,LEC
11816.0,-2695.0,8,LEC
11784.486604161411,-2772.645184068311,8,LEC
11771.0,-2804.0,8,LEC
11725.742269796268,-2902.8301161152904,8,LEC
11683.0,-2993.0,8,LEC
11673.846917797102,-3012.4435309324463,8,LEC
11626.0,-3107.0,8,LEC
11612.797086930268,-3131.0017555760473,8,LEC
11538.0,-3265.0,8,LEC
11446.767088253753,-3418.783943726922,8,LEC
11401.0,-3493.0,8,LEC
11392.586606240304,-3506.6777545341683,8,LEC
11339.0,-3593.0,9,LEC
11294.395281930187,-3662.7509805961768,9,LEC
11223.0,-3773.0,9,LEC
11156.0,-3875.0,9,LEC
11143.446448105922,-3893.8937533961716,9,LEC
11087.311449116653,-3978.036924973316,9,LEC
11065.0,-4012.0,9,LEC
10960.389576933576,-4172.830576817193,9,LEC
10948.0,-4192.0,9,LEC
10901.974295111846,-4264.552906902262,9,LEC
10879.0,-4302.0,9,LEC
10822.545780442933,-4392.62215798065,9,LEC
10786.0,-4452.0,9,LEC
10652.602954674165,-4674.682269663863,9,LEC
10624.0,-4723.0,9,LEC
10566.866447842627,-4819.938290343223,9,LEC
10508.418614787799,-4919.8094640906365,9,LEC
10461.0,-5001.0,9,LEC
10419.369333513549,-5072.342687290864,10,PIA
10366.0,-5163.0,10,PIA
10351.778327660257,-5186.912063211001,10,PIA
10301.0,-5272.0,10,PIA
10237.45734392251,-5378.968833637658,10,PIA
10196.0,-5449.0,10,PIA
10107.243082703291,-5598.913851976779,10,PIA
10106.0,-5601.0,10,PIA
10040.0,-5711.0,10,PIA
9959.301706902432,-5843.283374361625,10,PIA
9930.0,-5891.0,10,PIA
9853.677877004506,-6015.0605948572065,10,PIA
9777.0,-6139.0,10,PIA
9709.786523857665,-6245.752601255507,10,PIA
9652.0,-6334.0,10,PIA
9635.807235239432,-6358.285909434768,10,PIA
9570.0,-6456.0,10,PIA
9490.0,-6574.0,11,LEC
9473.460718882849,-6598.513009603594,11,LEC
9395.0,-6715.0,11,LEC
9352.736733672546,-6776.910677137074,11,LEC
9267.0,-6901.0,11,LEC
9203.0,-6993.0,11,LEC
9173.392339778762,-7034.955192047248,11,LEC
9137.0,-7086.0,11,LEC
9063.807015249826,-7187.871357122276,11,LEC
9063.0,-7189.0,11,LEC
8958.940540031128,-7335.655876867877,11,LEC
8958.0,-7337.0,11,LEC
8926.230890664141,-7385.1546872731715,11,LEC
8919.0,-7398.0,11,LEC
8889.962003931241,-7448.999528042647,11,LEC
8863.0,-7499.0,11,LEC
8852.130125168767,-7520.970422443716,11,LEC
8836.0,-7559.0,11,LEC
8811.0,-7638.0,11,LEC
8807.782455490025,-7649.987500848343,11,LEC
8799.0,-7724.0,11,LEC
8798.938835404915,-7732.617225926995,11,LEC
8799.917555422151,-7774.257151653233,11,LEC
8801.0,-7785.0,11,LEC
8806.0,-7813.0,11,LEC
8807.89412821937,-7821.386985251995,11,LEC
8823.0,-7870.0,11,LEC
8824.528754673926,-7873.501051694673,11,LEC
8847.0,-7913.0,11,LEC
8875.0,-7948.0,12,LEC
8880.485046421078,-7953.827781792805,12,LEC
8898.0,-7970.0,12,LEC
8947.24329839618,-8004.454530240702,12,LEC
8980.0,-8025.0,12,LEC
9009.19898794728,-8041.04207964601,12,LEC
9032.41708518459,-8052.690872788384,12,LEC
9033.0,-8053.0,12,LEC
9075.0,-8076.0,12,LEC
9097.643825246338,-8088.777356087465,12,LEC
9116.0,-8100.0,12,LEC
9147.754321037815,-8123.007234844378,12,LEC
9159.0,-8132.0,12,LEC
9199.678549158232,-8171.585955982242,12,LEC
9200.0,-8172.0,12,LEC
9232.12952293231,-8220.998925762417,12,LEC
9239.0,-8233.0,12,LEC
9246.373000753762,-8250.847034119297,12,LEC
9248.0,-8258.0,12,LEC
9251.623712975794,-8274.379935889132,12,LEC
9257.0,-8303.0,12,LEC
9258.809012002826,-8320.473412181615,12,LEC
9254.0,-8365.0,12,LEC
9244.823570303433,-8395.745395381238,12,LEC
9238.0,-8415.0,12,LEC
9232.458497688587,-8428.345730231847,12,LEC
9217.498565231308,-8449.718176275137,12,LEC
9212.0,-8456.0,12,LEC
9151.309120293528,-8519.708495321696,12,LEC
9151.0,-8520.0,12,LEC
9121.0,-8544.0,12,LEC
9107.283368630948,-8554.406640219866,12,LEC
9077.0,-8577.0,12,LEC
9036.86480751147,-8604.465113160422,12,LEC
9017.0,-8618.0,12,LEC
8977.666281890875,-8645.533839361735,12,LEC
8967.0,-8653.0,12,LEC
8894.150540547173,-8703.342547101192,12,LEC
8886.0,-8709.0,12,LEC
8796.0,-8772.0,12,LEC
8771.937656969429,-8789.257837150917,12,LEC
8718.169508588197,-8830.154081002614,12,LEC
8712.0,-8835.0,12,LEC
8669.247203629862,-8868.896864665507,12,LEC
8614.0,-8912.0,12,LEC
8590.210926618332,-8929.691547272932,12,LEC
8560.0,-8951.0,12,LEC
8521.072112490221,-8975.93783760275,12,LEC
8504.0,-8986.0,12,LEC
8478.842126280477,-8999.709259694291,12,LEC
8460.0,-9008.0,13,PIA
8405.903604034633,-9025.42586208094,13,PIA
8360.0,-9037.0,13,PIA
8349.700030403683,-9039.163436157667,13,PIA
8303.0,-9041.0,13,PIA
8292.452383763073,-9040.975793818126,13,PIA
8247.0,-9038.0,13,PIA
8197.964265389111,-9025.931304784785,13,PIA
8168.0,-9017.0,13,PIA
8153.6317518102,-9011.726020186794,13,PIA
8146.0,-9006.0,13,PIA
8120.28743727732,-8988.542324950964,13,PIA
8109.0,-8980.0,13,PIA
8076.20127271186,-8948.0611401951,13,PIA
8061.0,-8928.0,13,PIA
8052.0,-8914.0,13,PIA
8047.875953266685,-8907.283384524146,13,PIA
8033.0,-8880.0,13,PIA
8027.023644457697,-8866.158890467252,13,PIA
8002.0,-8790.0,13,PIA
7999.940428772071,-8782.31365632867,13,PIA
7994.820475032755,-8757.195624601572,13,PIA
7993.0,-8742.0,13,PIA
7988.198478469747,-8669.021068491862,13,PIA
7988.0,-8663.0,13,PIA
